wavelength,Big red-10x epiplan - 010-LCP,Big green-10x epiplan - 010-LCP,Big blue-10x epiplan - 006-LCP,Med red-10x epiplan - 010-LCP,Med green-10x epiplan - 022-LCP- 017,Med blue-10x epiplan - 002-LCP
189.5788116,0.19047619,0.116890942,0.079013906,0.114201433,0.091785499,0.071217868
190.1204681,0.18503772,0.122161945,0.082564962,0.130972339,0.082981716,0.069572506
190.6621399,0.193123939,0.125255415,0.080432937,0.131366723,0.105230895,0.084677419
191.2038422,0.193141174,0.14446418,0.086682096,0.11634757,0.111703177,0.072375342
191.7455444,0.177388331,0.117960877,0.08484719,0.112630904,0.09029836,0.050651849
192.287262,0.190137812,0.140131187,0.076012059,0.108527132,0.100576426,0.066968131
192.82901,0.185201212,0.119913078,0.091951536,0.132626569,0.077834848,0.086109909
193.3707581,0.199527491,0.116302589,0.083118557,0.126073883,0.100930421,0.079896907
193.9125366,0.187848862,0.119761668,0.085873766,0.112279948,0.085998014,0.077286389
194.4542999,0.174253975,0.115126904,0.065998693,0.098671313,0.093604061,0.062513614
194.9960938,0.184812834,0.138828203,0.08342246,0.117860963,0.101688183,0.052834225
195.5379028,0.178061768,0.113804849,0.087752929,0.103088392,0.089961931,0.079233227
196.0797424,0.177705628,0.132193159,0.083982684,0.123376623,0.101810865,0.077272727
196.621582,0.195703042,0.123070756,0.095298873,0.113167411,0.100420926,0.069346947
197.1634064,0.175379427,0.139121756,0.076517707,0.122892074,0.099401198,0.055649241
197.7052765,0.180082447,0.121212121,0.06791061,0.115209373,0.095494418,0.046430896
198.2471619,0.182765957,0.123245882,0.078297872,0.104680851,0.07911328,0.081489362
198.7890625,0.196799308,0.136645963,0.087586505,0.11699827,0.089855072,0.076773356
199.3309631,0.196818664,0.134146341,0.072746554,0.114528102,0.103958417,0.078685048
199.872879,0.178854626,0.131997521,0.087885463,0.120044053,0.099772774,0.070484581
200.4148102,0.192013965,0.133872599,0.068514074,0.103207506,0.097876643,0.046912503
200.9567719,0.174498078,0.130966952,0.073472875,0.11875267,0.084455324,0.077103802
201.4987335,0.198556746,0.119347512,0.074568117,0.111961513,0.091885195,0.071725344
202.0407104,0.18601126,0.125050834,0.067128627,0.120398441,0.086823912,0.079688177
202.5826874,0.190866006,0.108080602,0.086169754,0.126454115,0.082637899,0.071736321
203.1246796,0.180662135,0.122843057,0.085288314,0.116860338,0.084018077,0.067967551
203.6667023,0.170839796,0.123296159,0.062707733,0.102370928,0.092110698,0.071127853
204.2087402,0.174021838,0.113555416,0.055505005,0.097133758,0.078985963,0.039581438
204.7507935,0.180971391,0.109455825,0.077844311,0.113994234,0.076970826,0.065646485
205.2928314,0.178250384,0.120926419,0.06709055,0.112694585,0.086493134,0.065117299
205.8348999,0.186780384,0.111522634,0.094882729,0.122601279,0.090740741,0.079957356
206.3769989,0.180030588,0.137776875,0.064671182,0.117544243,0.095712254,0.07100721
206.9190826,0.184204622,0.116321933,0.079201256,0.108144492,0.078844972,0.059905766
207.4611969,0.175372305,0.121936275,0.071126917,0.109579907,0.089052288,0.05779062
208.0033112,0.184535851,0.108962362,0.068554731,0.111710497,0.087128301,0.075972129
208.5454407,0.185413005,0.104541735,0.079086116,0.125439367,0.080810147,0.069200351
209.0876007,0.193279157,0.116065847,0.077531298,0.135075774,0.072306731,0.067647705
209.6297607,0.17235148,0.115676359,0.06257059,0.10910323,0.086177834,0.076575559
210.171936,0.186793707,0.122567288,0.074451584,0.105473078,0.096480331,0.064923554
210.7141266,0.18556701,0.118241849,0.065441506,0.109816226,0.092034668,0.067906768
211.2563171,0.172949002,0.125101709,0.076274945,0.120842572,0.086045566,0.064523282
211.7985229,0.196540881,0.106713634,0.065813118,0.112084456,0.099875673,0.05458221
212.340744,0.167529836,0.133251584,0.065075433,0.113938302,0.095238095,0.060346769
212.8830109,0.199646252,0.12468776,0.083351758,0.114083573,0.088676103,0.075171346
213.4252319,0.163450624,0.114049937,0.067650397,0.103291714,0.08844689,0.052667423
213.9674988,0.176417438,0.117009981,0.084933363,0.106844364,0.078785305,0.063925909
214.5097809,0.177803204,0.121091291,0.058581236,0.084897025,0.086463799,0.043478261
215.052063,0.187584957,0.116451408,0.075668328,0.129361124,0.087656151,0.0602628
215.5943909,0.184889295,0.122474747,0.06231454,0.113216161,0.081439394,0.082401278
216.136673,0.194836717,0.126215645,0.076345984,0.126654898,0.086046512,0.07744925
216.6790161,0.158861341,0.131137088,0.078512397,0.117309458,0.086928799,0.06795225
217.221344,0.190519187,0.099372158,0.077426637,0.112866817,0.079670924,0.080361174
217.7637024,0.186830357,0.123261288,0.088616071,0.127678571,0.080034239,0.063169643
218.306076,0.173669468,0.115938865,0.06232493,0.104575163,0.079694323,0.08146592
218.8484344,0.197144173,0.117376775,0.065637955,0.122524182,0.068295739,0.070935053
219.3908234,0.172949509,0.12727667,0.069682431,0.112862691,0.099089332,0.071510167
219.9332275,0.169291339,0.109320557,0.051181102,0.111394164,0.085801394,0.059055118
220.4756165,0.179835873,0.117959617,0.080890973,0.100586166,0.093092455,0.060961313
221.0180664,0.173368023,0.093300906,0.064569536,0.123935667,0.084678311,0.062913907
221.5605011,0.155229531,0.112535927,0.065783247,0.106010412,0.073402609,0.068859442
222.102951,0.184153661,0.12755102,0.071548619,0.11212485,0.097382431,0.067707083
222.645401,0.177851553,0.122795267,0.081337444,0.111690775,0.107836571,0.061892341
223.1878662,0.198586572,0.116982836,0.08409894,0.128621908,0.090785908,0.05795053
223.7303619,0.165503969,0.097379123,0.061342314,0.121000722,0.069588793,0.051479432
224.2728424,0.176258127,0.108335226,0.065254033,0.118950157,0.077220077,0.073440886
224.8153534,0.19816558,0.123293904,0.090031378,0.142167511,0.085759782,0.096307024
225.3578796,0.180327869,0.129208371,0.066761701,0.110715134,0.077343039,0.074839629
225.9004059,0.188850688,0.105958781,0.062131631,0.112229862,0.091621864,0.055255403
226.4429474,0.183857596,0.118430112,0.073884418,0.122653011,0.082166628,0.064374543
226.9855042,0.177600399,0.116810445,0.05637316,0.09877775,0.072744229,0.053878773
227.5280609,0.161996067,0.115446408,0.058259587,0.106932153,0.084920817,0.062438545
228.0706329,0.19599218,0.111897694,0.087487781,0.120478983,0.08563599,0.077468231
228.6132355,0.195362605,0.117661098,0.067094228,0.088801184,0.088544153,0.051307351
229.1558228,0.148129551,0.108993725,0.0456942,0.095907607,0.086683709,0.045443133
229.6984253,0.180111618,0.115715949,0.074327752,0.102486048,0.086379511,0.058853374
230.2410583,0.168016194,0.110309518,0.047823887,0.100455466,0.084710263,0.05541498
230.7837067,0.19284995,0.114041175,0.066968781,0.127391742,0.093684941,0.073514602
231.3263397,0.18831649,0.104121992,0.088735519,0.120285926,0.082201573,0.080847917
231.868988,0.181520645,0.10722777,0.080563948,0.125125881,0.084403233,0.066968781
232.4116516,0.170995114,0.122150228,0.073540756,0.107739779,0.08087353,0.046798663
232.9543304,0.177743825,0.094098128,0.06162465,0.095238095,0.065892392,0.055767762
233.4970245,0.175743822,0.128338454,0.071356531,0.120776601,0.095485701,0.064044377
234.0397186,0.188659794,0.135510602,0.078608247,0.130412371,0.092858884,0.075257732
234.582428,0.195256917,0.106705825,0.082213439,0.129907773,0.082721488,0.048748353
235.1251373,0.191898208,0.100511073,0.066735913,0.117891457,0.083718666,0.065697222
235.6678772,0.184210526,0.11153662,0.072694112,0.104220948,0.089755864,0.04950495
236.2106323,0.162248144,0.11406937,0.06097561,0.112672322,0.082315584,0.050901379
236.7533722,0.179583111,0.115327009,0.044895778,0.113041154,0.085621568,0.055852485
237.2961273,0.185810811,0.10257032,0.068607069,0.118243243,0.084869059,0.065748441
237.838913,0.182078666,0.104089219,0.06772597,0.10705913,0.07905824,0.045845272
238.3817139,0.159102902,0.102887649,0.060158311,0.09182058,0.090026693,0.064643799
238.9244995,0.173280423,0.116463869,0.051058201,0.115873016,0.074497144,0.062698413
239.4673157,0.177161153,0.127875999,0.061366062,0.119530416,0.096149189,0.052027748
240.0101166,0.184832835,0.091761223,0.05354716,0.102745311,0.079181056,0.054090786
240.552948,0.178078625,0.106419331,0.077063265,0.128612341,0.08957774,0.05988024
241.0957794,0.186266559,0.120019436,0.060286564,0.110029738,0.08090379,0.055420384
241.6386414,0.160949868,0.129501727,0.072031662,0.120580475,0.094227923,0.065171504
242.1815033,0.179310345,0.11763243,0.076657825,0.118567639,0.095747327,0.073474801
242.7243347,0.168134508,0.102694459,0.057646117,0.112089672,0.074224708,0.051507873
243.2672272,0.181340342,0.109375,0.079632063,0.125098555,0.100806452,0.084625493
243.8101196,0.194578637,0.111500877,0.059849705,0.109500805,0.075920822,0.061996779
244.3530273,0.14973994,0.124507874,0.058034492,0.093347933,0.094980315,0.057486997
244.8959198,0.173277662,0.121708892,0.06993737,0.121085595,0.104570293,0.064979123
245.4388275,0.178861789,0.113321581,0.07398374,0.121409214,0.069755729,0.06504065
245.981781,0.172395129,0.127970297,0.064140731,0.120433018,0.103465347,0.054668471
246.5247192,0.182518597,0.107513281,0.074388948,0.129914984,0.056159879,0.070138151
247.0676575,0.153356328,0.104008118,0.068983815,0.101618466,0.076103501,0.05386044
247.6106262,0.170392585,0.121104636,0.050708833,0.104143948,0.104383076,0.06434024
248.1535797,0.160261438,0.10798005,0.047581699,0.101960784,0.088029925,0.057777778
248.6965637,0.171837065,0.104700323,0.068788778,0.114108443,0.07883611,0.06312382
249.2395477,0.169751454,0.098837209,0.07271285,0.098096245,0.082659252,0.062136436
249.7825623,0.168569153,0.104192204,0.07061322,0.090257499,0.064231429,0.058932838
250.3255615,0.178437667,0.101416853,0.054039593,0.105671482,0.06562267,0.064205457
250.8685608,0.167570499,0.105237515,0.040943601,0.095173536,0.081851401,0.050976139
251.4116058,0.168170632,0.103222558,0.060705496,0.107465135,0.081570997,0.054963084
251.9546356,0.16953187,0.099119497,0.061623909,0.097328749,0.061383648,0.056069823
252.4976807,0.164291476,0.10629336,0.087389083,0.112395805,0.084489594,0.068566819
253.040741,0.159359412,0.09279122,0.077973221,0.120504069,0.057869793,0.061433447
253.583786,0.16138482,0.11908284,0.050066578,0.103595206,0.112672584,0.068175766
254.1268616,0.167164179,0.100868233,0.074626866,0.104477612,0.066905005,0.062686567
254.6699524,0.136946076,0.095843521,0.060597971,0.092632141,0.090220049,0.042712226
255.2130432,0.143044965,0.090752582,0.066263476,0.092295556,0.066404329,0.046542204
255.756134,0.157166124,0.10940499,0.060803474,0.100162866,0.056621881,0.050488599
256.2992554,0.165251989,0.100687623,0.055702918,0.108488064,0.075147348,0.049071618
256.8423767,0.143424186,0.09273183,0.070653612,0.110082032,0.067418546,0.064302726
257.3855286,0.151427061,0.085555017,0.06448203,0.089852008,0.063499758,0.052589852
257.9286194,0.15857438,0.109644914,0.070506198,0.114152893,0.075815739,0.052169421
258.4717712,0.150105152,0.09130967,0.06466877,0.087539432,0.066829865,0.049684543
259.0149536,0.142586067,0.117189399,0.042558959,0.094605584,0.094091904,0.042016807
259.558075,0.165745856,0.110790675,0.058142594,0.111812681,0.083633742,0.061562747
260.1012268,0.158073803,0.088744046,0.0722324,0.10337608,0.077964402,0.057314839
260.6444397,0.172177009,0.08590898,0.068413021,0.121566633,0.071306887,0.070956256
261.1876221,0.160116835,0.10467706,0.058682953,0.099044079,0.067557535,0.050716941
261.7308044,0.150053591,0.109515697,0.055734191,0.108252947,0.071793624,0.045819936
262.2740173,0.168398614,0.099253731,0.070077272,0.118838263,0.071393035,0.059685585
262.8172607,0.191052632,0.067758749,0.063684211,0.117894737,0.058823529,0.069210526
263.3604431,0.176751592,0.089335709,0.072717622,0.119692144,0.078900484,0.075106157
263.9036865,0.171870683,0.094012865,0.07709312,0.11080409,0.065809005,0.049184858
264.4469604,0.174211248,0.082513248,0.069684499,0.111659808,0.078475902,0.071604938
264.9902039,0.16768124,0.113767934,0.056723852,0.116214721,0.079033476,0.066685113
265.5334167,0.179740406,0.096892139,0.051072235,0.126693002,0.068164011,0.070541761
266.0767212,0.168158926,0.086634971,0.064353665,0.095970901,0.070522979,0.064913262
266.6199951,0.198131899,0.101536058,0.047551656,0.097367676,0.069513148,0.073025757
267.163269,0.189703414,0.1,0.073307219,0.135982093,0.063947368,0.065193061
267.706543,0.165947656,0.105387029,0.049755536,0.094909405,0.09832636,0.043428243
268.2498474,0.152948044,0.093851133,0.046993579,0.107997665,0.063915858,0.065090485
268.7931519,0.188668555,0.103269755,0.069405099,0.106232295,0.066212534,0.066855524
269.3364563,0.185649203,0.106044253,0.071753986,0.123291572,0.078791149,0.063496583
269.8798218,0.155381944,0.086851951,0.059895833,0.104456019,0.074291823,0.047164352
270.4231262,0.167494885,0.097009103,0.040631394,0.099678457,0.089986996,0.041508331
270.9664612,0.150970733,0.109555855,0.056505361,0.112141408,0.076716016,0.05621559
271.5097961,0.178457984,0.112714402,0.068149004,0.11983829,0.078410019,0.06757147
272.0531616,0.154094511,0.062465297,0.069856178,0.0945113,0.074403109,0.063985911
272.5964966,0.167003173,0.109756098,0.05076435,0.108739544,0.067208672,0.061147967
273.1398926,0.171897495,0.121861925,0.080621941,0.127267492,0.094403766,0.078606392
273.6832581,0.160206718,0.113710555,0.055124892,0.099626759,0.078346028,0.056273328
274.2266541,0.146174457,0.097521982,0.053587377,0.095266448,0.083133493,0.050908008
274.77005,0.182286024,0.089189189,0.078819068,0.10915493,0.062702703,0.076381365
275.313446,0.143250689,0.100472193,0.069972452,0.097796143,0.064270724,0.058953168
275.856842,0.145313367,0.085144928,0.041597338,0.103993344,0.070652174,0.06156406
276.400238,0.145489027,0.096988259,0.07206719,0.111893796,0.06431853,0.070441615
276.9436646,0.175668303,0.07875,0.074468085,0.109383524,0.0715,0.044735406
277.4870911,0.166712291,0.077686771,0.084314262,0.119353956,0.061305535,0.082671777
278.0305176,0.137303557,0.085584448,0.051833471,0.085470085,0.072708912,0.036118004
278.5740051,0.151178542,0.099804305,0.056082363,0.107829856,0.076076321,0.061500948
279.1174316,0.151733333,0.0837533,0.079733333,0.105866667,0.068634509,0.076533333
279.6608887,0.157424939,0.069924812,0.049499594,0.093859886,0.055388471,0.047335678
280.2043457,0.154940711,0.091247211,0.078787879,0.103820817,0.080833127,0.075625823
280.7478638,0.161732456,0.051222049,0.046326754,0.104989035,0.05824233,0.047971491
281.2912903,0.152632986,0.06962664,0.052659717,0.102913659,0.050454087,0.066292435
281.8347778,0.181453768,0.091581633,0.061998931,0.126937467,0.077295918,0.067343666
282.3782654,0.176669484,0.091163738,0.043392505,0.110453649,0.078176725,0.070442378
282.9217529,0.168221657,0.077103412,0.064178682,0.108001131,0.078926804,0.057958722
283.465271,0.162373372,0.101249003,0.059913169,0.117510854,0.069625299,0.058755427
284.0088196,0.158702065,0.097218472,0.052212389,0.078761062,0.07831488,0.040117994
284.5523376,0.171597633,0.120514927,0.048224852,0.113017751,0.096138044,0.041420118
285.0958557,0.166968599,0.083963056,0.064613527,0.090277778,0.064651553,0.054045894
285.6393738,0.179866989,0.091896653,0.056227328,0.115175333,0.081620669,0.076783555
286.1829224,0.144078144,0.093579038,0.068986569,0.107753358,0.061042327,0.071123321
286.7264709,0.165092903,0.091121495,0.069753274,0.127017971,0.077978972,0.069753274
287.269989,0.182161992,0.096521739,0.079420107,0.095808383,0.088405797,0.080050425
287.8135986,0.163729574,0.100510051,0.05190644,0.109259853,0.082508251,0.054149311
288.3571167,0.161158325,0.09895227,0.043122443,0.099464904,0.0669383,0.066100094
288.9006958,0.147096774,0.095412844,0.066129032,0.11483871,0.074923547,0.065806452
289.4442749,0.180414065,0.095622477,0.07492606,0.110745974,0.058987892,0.061781137
289.987915,0.170289855,0.094808828,0.080368906,0.119565217,0.05843954,0.07740448
290.5314331,0.148782996,0.103199498,0.039766884,0.100445663,0.075595985,0.050394241
291.0750427,0.169024302,0.091474798,0.054044251,0.096844396,0.079340386,0.045339137
291.6186829,0.17630662,0.080898876,0.086759582,0.124390244,0.065168539,0.067595819
292.162262,0.205517241,0.105125694,0.08137931,0.153103448,0.07280444,0.080689655
292.7059021,0.159140568,0.106818945,0.073561544,0.127458121,0.090023514,0.080844865
293.2495422,0.16405694,0.111073826,0.05480427,0.088967972,0.08557047,0.046619217
293.7931213,0.157855268,0.087151223,0.070866142,0.106861642,0.087840165,0.087364079
294.3367615,0.158318099,0.150490362,0.06691042,0.10786106,0.091646939,0.061060329
294.8804016,0.191220238,0.081789584,0.067708333,0.118675595,0.076546662,0.081473214
295.4240723,0.172661871,0.090102873,0.04505869,0.092767891,0.077687123,0.048087846
295.9676819,0.161121495,0.100343643,0.089345794,0.105046729,0.071821306,0.084485981
296.5113525,0.144318597,0.096945551,0.062842528,0.104493972,0.075697211,0.043478261
297.0550537,0.163429828,0.12022035,0.086112129,0.109563943,0.082631238,0.071088311
297.5986938,0.176450035,0.084193012,0.057651992,0.122292103,0.08452579,0.048218029
298.142334,0.176673568,0.107586658,0.059006211,0.112836439,0.060497057,0.057625949
298.6860657,0.164038913,0.093189964,0.088896344,0.107346528,0.076246334,0.070446159
299.2297363,0.144254279,0.094423321,0.057282571,0.099545931,0.090937896,0.042612644
299.7733765,0.155584671,0.116981132,0.068784802,0.089092696,0.077044025,0.070750082
300.3171082,0.191592006,0.114563107,0.070985527,0.125775327,0.088349515,0.073397657
300.8608398,0.161894662,0.091957811,0.068221987,0.102509721,0.054054054,0.060091905
301.40448,0.151450814,0.103036176,0.047416844,0.079971691,0.088178295,0.039278132
301.9482422,0.132837407,0.093657575,0.070492384,0.091746369,0.090699967,0.074743181
302.4919434,0.145040882,0.090345727,0.051546392,0.099893352,0.060665362,0.04230359
303.0356445,0.153144016,0.081089642,0.05240027,0.107505071,0.068736142,0.066599053
303.5793762,0.157594086,0.122705018,0.069556452,0.099462366,0.088433293,0.065524194
304.1231384,0.188096021,0.077909586,0.069056232,0.106872739,0.057710805,0.095034528
304.6668396,0.152384128,0.111909972,0.082360787,0.105035012,0.094091904,0.057019006
305.2105713,0.18,0.09607405,0.071525424,0.122372881,0.072135334,0.083050847
305.7543335,0.156817431,0.109198999,0.0841862,0.115879828,0.082603254,0.082205348
306.2981262,0.162782844,0.089032656,0.06855792,0.132049983,0.067467652,0.061803445
306.8418274,0.177994616,0.071090047,0.082772544,0.111372813,0.059399684,0.077388964
307.3856201,0.154720882,0.10815047,0.070985527,0.11371468,0.067711599,0.05306685
307.9294128,0.15270936,0.098228663,0.051372273,0.097818438,0.077938808,0.065798733
308.4731445,0.157088123,0.065368108,0.080111459,0.103448276,0.071640806,0.054336468
309.0169373,0.160027473,0.101160862,0.072802198,0.098214286,0.064344942,0.054601648
309.56073,0.152571626,0.081987971,0.060752503,0.096306524,0.08515353,0.055229548
310.1044922,0.145222491,0.105725439,0.054156606,0.093480511,0.070592062,0.061400483
310.6482849,0.170191672,0.08896362,0.084600132,0.111368143,0.077346377,0.070720423
311.1921082,0.131295589,0.107877254,0.039249739,0.089267107,0.097753875,0.038902397
311.7359009,0.163917873,0.101489758,0.069673511,0.090541905,0.058348852,0.056883204
312.2796631,0.17639031,0.097485253,0.061753668,0.11975435,0.092207389,0.065847834
312.8234863,0.166440678,0.083066068,0.06,0.081694915,0.0766517,0.063728814
313.3673401,0.15761053,0.085599506,0.066149173,0.115423557,0.061804697,0.04961188
313.9111328,0.137077084,0.113686189,0.054063481,0.083711196,0.061071093,0.049529125
314.4549255,0.173883627,0.110196327,0.074424899,0.101150203,0.089297023,0.070027064
314.9987488,0.17761807,0.085899514,0.07357974,0.128678987,0.086223663,0.072553046
315.5426025,0.13227322,0.120777892,0.067943621,0.095048789,0.078812692,0.028912179
316.0863953,0.174174174,0.101880342,0.072447447,0.125375375,0.097777778,0.066816817
316.6302795,0.14459725,0.088935574,0.057367387,0.096267191,0.086134454,0.072298625
317.1741333,0.155905512,0.112956811,0.052755906,0.101968504,0.053525286,0.072440945
317.717926,0.14672595,0.047158871,0.072352466,0.114793856,0.077309625,0.065481002
318.2618103,0.196661238,0.094589334,0.103420195,0.17019544,0.085636434,0.091205212
318.8056641,0.157177225,0.09460516,0.075781877,0.079390537,0.068803753,0.07818765
319.3495178,0.147122458,0.094339623,0.059281696,0.112072696,0.092075472,0.049762008
319.8933716,0.140215054,0.106357457,0.082150538,0.111397849,0.032387045,0.079139785
320.4372559,0.174480228,0.085147745,0.068487566,0.125560538,0.08281493,0.069302894
320.9811096,0.152423993,0.121305182,0.068200493,0.110928513,0.068330134,0.076828266
321.5249634,0.155380141,0.095238095,0.044869132,0.113419194,0.073348694,0.049439136
322.0688477,0.150897227,0.09392682,0.058319739,0.100326264,0.093549604,0.069331158
322.6127625,0.167069243,0.116911765,0.084541063,0.113123994,0.079044118,0.091384863
323.1565857,0.147709321,0.102297999,0.058846761,0.105845182,0.085248332,0.052922591
323.7005005,0.196850394,0.088888889,0.063779528,0.119685039,0.062592593,0.061811024
324.2444153,0.177263969,0.100961538,0.07283237,0.104046243,0.076183432,0.055876686
324.788269,0.186427754,0.121058354,0.064048799,0.102173084,0.078289235,0.064811285
325.3321533,0.212098581,0.113386979,0.05489171,0.148244959,0.087051939,0.072442121
325.8760681,0.17992278,0.109440559,0.084169884,0.103088803,0.078321678,0.057528958
326.4199829,0.173267327,0.092619926,0.081111957,0.146230008,0.070479705,0.049885758
326.9638672,0.165959089,0.100973675,0.050559629,0.087996912,0.051929318,0.06754149
327.5078125,0.178599222,0.108438194,0.068093385,0.115564202,0.108068098,0.06770428
328.0516663,0.159055118,0.113576533,0.030314961,0.100393701,0.063181647,0.067322835
328.5955811,0.182795699,0.10428101,0.075268817,0.106332139,0.083424808,0.059737157
329.1395264,0.158756825,0.097817908,0.057958841,0.110037799,0.068472536,0.053758925
329.6834717,0.175062972,0.116084977,0.065491184,0.085642317,0.080424886,0.064651553
330.2273865,0.135699374,0.079920477,0.050104384,0.108141962,0.085884692,0.058455115
330.7713013,0.20276873,0.09955841,0.063925081,0.116856678,0.074267363,0.104641694
331.3152466,0.186672362,0.104881,0.081161897,0.111490816,0.050020169,0.063648014
331.8591614,0.181296868,0.086592179,0.07719453,0.138067931,0.066640064,0.074106749
332.4031067,0.173913043,0.06884058,0.099792961,0.106832298,0.092995169,0.089855072
332.9470215,0.163220414,0.112224449,0.075230972,0.142102948,0.071342685,0.06775187
333.4909973,0.194103194,0.102195609,0.105241605,0.163800164,0.073453094,0.101965602
334.0348816,0.188808202,0.080902373,0.045706963,0.106791969,0.057176196,0.050405809
334.5788574,0.173126615,0.106645444,0.056847545,0.115848407,0.074413052,0.054263566
335.1228333,0.177130977,0.095011876,0.097713098,0.119334719,0.069279493,0.088565489
335.6667786,0.151020408,0.092004821,0.067346939,0.128979592,0.055042186,0.044489796
336.2107239,0.165748198,0.07943208,0.063162357,0.126748622,0.070222563,0.074607885
336.7546692,0.142974866,0.10619469,0.05315204,0.098887515,0.074644094,0.058508447
337.298645,0.167350287,0.066135458,0.08490566,0.118539787,0.051394422,0.069319114
337.8425903,0.143747403,0.094063223,0.057748234,0.108433735,0.097147263,0.068965517
338.3865356,0.146570089,0.072961373,0.070302514,0.107371112,0.079984393,0.055815935
338.9305115,0.161409259,0.08257963,0.084391643,0.126587464,0.062917814,0.092175338
339.4744568,0.12888707,0.10443038,0.082242226,0.112929624,0.071202532,0.062602291
340.0184631,0.165236052,0.07902126,0.026609442,0.095708155,0.058162856,0.055793991
340.562439,0.151162791,0.085748792,0.071490095,0.121877692,0.074879227,0.08828596
341.1064148,0.142224191,0.0898654,0.056269384,0.110323438,0.069675376,0.06557377
341.6503906,0.167261374,0.115338406,0.078055308,0.114629795,0.088105727,0.085191793
342.1943665,0.154917319,0.077544426,0.055265448,0.105308964,0.100161551,0.053089643
342.7383118,0.126421101,0.096355258,0.035015916,0.066848568,0.060745706,0.035925421
343.2823181,0.15703573,0.092154421,0.044993383,0.061314513,0.099626401,0.037494486
343.8262939,0.152,0.095475301,0.082222222,0.104888889,0.069323371,0.052444444
344.3702698,0.199365655,0.087192324,0.10965111,0.141821477,0.046725073,0.093339375
344.9142456,0.169172932,0.08583691,0.03712406,0.130639098,0.09527897,0.059680451
345.458252,0.119337555,0.08853031,0.053580127,0.110569898,0.054513737,0.056015587
346.0022583,0.181220657,0.125799574,0.041314554,0.103286385,0.08358209,0.030516432
346.5462646,0.14174379,0.105400697,0.074525085,0.140282513,0.090156794,0.064296152
347.09021,0.173050924,0.097664544,0.06399279,0.131140153,0.059872611,0.054979721
347.6342163,0.146272855,0.091368228,0.071261135,0.105016409,0.074380165,0.075480544
348.1781921,0.175199624,0.116760017,0.071864725,0.120244246,0.096510125,0.073273837
348.7221985,0.163370998,0.072727273,0.097928437,0.106873823,0.075058275,0.076741996
349.2662354,0.162079511,0.073057236,0.098878695,0.102446483,0.04467194,0.054026504
349.8102112,0.189437984,0.088180979,0.084302326,0.115310078,0.070637119,0.078488372
350.354187,0.164272031,0.102272727,0.11302682,0.135057471,0.085909091,0.093390805
350.8981934,0.152533869,0.099037139,0.039638736,0.086302057,0.086657497,0.052182639
351.4422302,0.161875946,0.091698842,0.073625819,0.111447302,0.069498069,0.070095814
351.9862366,0.166245579,0.102415459,0.064173825,0.096513391,0.029951691,0.057099545
352.5302124,0.159612443,0.081312411,0.094849567,0.145843957,0.061816453,0.091789903
353.0742188,0.153846154,0.069778633,0.072456576,0.100744417,0.071222329,0.059057072
353.6182556,0.154081633,0.124639076,0.053571429,0.08877551,0.067853705,0.058673469
354.1622314,0.165981501,0.104411765,0.088900308,0.089928058,0.080392157,0.044707091
354.7062683,0.165231432,0.080213904,0.059203445,0.117330463,0.068546427,0.090958019
355.2502747,0.200628601,0.102001907,0.05395495,0.124672603,0.067683508,0.101623887
355.7942505,0.141955836,0.117058529,0.070452156,0.077812829,0.105552776,0.043112513
356.3382874,0.168776371,0.107425743,0.057489451,0.11814346,0.070792079,0.081751055
356.8823242,0.158954818,0.109616343,0.065868263,0.069134458,0.104633782,0.032661949
357.4263,0.145013477,0.095494613,0.055525606,0.106199461,0.08129285,0.060916442
357.9703369,0.186469585,0.105485232,0.104604889,0.115406481,0.080168776,0.064241046
358.5143738,0.104273504,0.059701493,0.059259259,0.110541311,0.075124378,0.056410256
359.0583191,0.198055271,0.089034205,0.093142272,0.100307062,0.067404427,0.090583419
359.602356,0.136289886,0.122065728,0.045429962,0.100594916,0.085550339,0.070308275
360.1463928,0.162669447,0.117794486,0.082377477,0.135557873,0.061654135,0.087591241
360.6904297,0.147683924,0.087124879,0.066485014,0.094822888,0.095837367,0.055040872
361.234375,0.163380282,0.068006182,0.057464789,0.068169014,0.061823802,0.041126761
361.7784424,0.070746771,0.0877098,0.024143739,0.039303762,0.068760152,0.042672656
362.3224792,0.174265451,0.123462863,0.120567376,0.175785208,0.09050664,0.125633232
362.8664551,0.154019112,0.080188679,0.005059022,0.054525014,0.057127883,0.035975267
363.4104919,0.156620299,0.114573346,0.086553323,0.101494075,0.058005753,0.069551777
363.9544983,0.188617886,0.102261048,0.09701897,0.144715447,0.041623844,0.081300813
364.4984741,0.142492339,0.131091618,0.070990807,0.120531154,0.092105263,0.115423902
365.042511,0.180417495,0.103603604,0.134194831,0.140159046,0.077077077,0.109343936
365.5865784,0.147319105,0.094021215,0.078084331,0.085892764,0.054484089,0.047891723
366.1306152,0.141574221,0.093953023,0.086106709,0.101954569,0.07996002,0.038563127
366.6745911,0.136244082,0.115547205,0.082062073,0.094160968,0.084077031,0.039978958
367.2185974,0.125067096,0.081013917,0.065485776,0.105206656,0.045228628,0.054213634
367.7626648,0.186863544,0.094626724,0.101323829,0.129837067,0.093675701,0.07892057
368.3066101,0.126536885,0.110954396,0.025102459,0.06557377,0.051716032,0.0625
368.8506775,0.146829268,0.099173554,0.11804878,0.103902439,0.062226544,0.087804878
