,time,temperature
15816,2018-11-01 10:42:52.411480,16.4
15817,2018-11-01 10:42:52.715209,16.16
15818,2018-11-01 10:42:53.020898,16.21
15819,2018-11-01 10:42:53.327177,16.15
15820,2018-11-01 10:42:53.628759,16.11
15821,2018-11-01 10:42:53.936287,16.19
15822,2018-11-01 10:42:54.239242,16.09
15823,2018-11-01 10:42:54.545692,16.04
15824,2018-11-01 10:42:54.852344,16.01
15825,2018-11-01 10:42:55.155251,15.9
15826,2018-11-01 10:42:55.462413,15.95
15827,2018-11-01 10:42:55.767656,15.85
15828,2018-11-01 10:42:56.070631,15.83
15829,2018-11-01 10:42:56.377958,15.78
15830,2018-11-01 10:42:56.681062,15.82
15831,2018-11-01 10:42:56.989907,15.75
15832,2018-11-01 10:42:57.292071,15.72
15833,2018-11-01 10:42:57.594148,15.75
15834,2018-11-01 10:42:57.899667,15.59
15835,2018-11-01 10:42:58.208630,15.68
15836,2018-11-01 10:42:58.514968,15.56
15837,2018-11-01 10:42:58.815238,15.51
15838,2018-11-01 10:42:59.121621,15.44
15839,2018-11-01 10:42:59.428415,15.45
15840,2018-11-01 10:42:59.733405,15.46
15841,2018-11-01 10:43:00.036658,15.45
15842,2018-11-01 10:43:00.341154,15.41
15843,2018-11-01 10:43:00.646220,15.38
15844,2018-11-01 10:43:00.954449,15.39
15845,2018-11-01 10:43:01.257216,15.35
15846,2018-11-01 10:43:01.561585,15.46
15847,2018-11-01 10:43:01.868495,15.28
15848,2018-11-01 10:43:02.171082,15.33
15849,2018-11-01 10:43:02.477184,15.33
15850,2018-11-01 10:43:02.782588,15.33
15851,2018-11-01 10:43:03.086090,15.31
15852,2018-11-01 10:43:03.395434,15.29
15853,2018-11-01 10:43:03.699976,15.33
15854,2018-11-01 10:43:04.002853,15.26
15855,2018-11-01 10:43:04.307506,15.29
15856,2018-11-01 10:43:04.616094,15.32
15857,2018-11-01 10:43:04.918983,15.26
15858,2018-11-01 10:43:05.221406,15.39
15859,2018-11-01 10:43:05.530075,15.3
15860,2018-11-01 10:43:05.833107,15.34
15861,2018-11-01 10:43:06.139693,15.39
15862,2018-11-01 10:43:06.446847,15.34
15863,2018-11-01 10:43:06.747183,15.36
15864,2018-11-01 10:43:07.051019,15.43
15865,2018-11-01 10:43:07.360704,15.48
15866,2018-11-01 10:43:07.663042,15.37
15867,2018-11-01 10:43:07.968698,15.47
15868,2018-11-01 10:43:08.271883,15.47
15869,2018-11-01 10:43:08.580320,15.5
15870,2018-11-01 10:43:08.884447,15.57
15871,2018-11-01 10:43:09.187676,15.61
15872,2018-11-01 10:43:09.543724,15.56
15873,2018-11-01 10:43:09.851703,15.58
15874,2018-11-01 10:43:10.153433,15.63
15875,2018-11-01 10:43:10.455796,15.64
15876,2018-11-01 10:43:10.761643,15.63
15877,2018-11-01 10:43:11.070337,15.71
15878,2018-11-01 10:43:11.374888,15.7
15879,2018-11-01 10:43:11.677482,15.73
15880,2018-11-01 10:43:11.983119,15.8
15881,2018-11-01 10:43:12.287804,15.83
15882,2018-11-01 10:43:12.593669,15.84
15883,2018-11-01 10:43:12.899305,15.89
15884,2018-11-01 10:43:13.203060,15.96
15885,2018-11-01 10:43:13.510811,16.0
15886,2018-11-01 10:43:13.815771,16.05
15887,2018-11-01 10:43:14.120458,16.01
15888,2018-11-01 10:43:14.424749,16.06
15889,2018-11-01 10:43:14.726003,16.15
15890,2018-11-01 10:43:15.031951,16.11
15891,2018-11-01 10:43:15.338380,16.14
15892,2018-11-01 10:43:15.644269,16.3
15893,2018-11-01 10:43:15.946153,16.24
15894,2018-11-01 10:43:16.252493,16.28
15895,2018-11-01 10:43:16.557883,16.37
15896,2018-11-01 10:43:16.868092,16.29
15897,2018-11-01 10:43:17.171359,16.36
15898,2018-11-01 10:43:17.477215,16.44
15899,2018-11-01 10:43:17.779141,16.45
15900,2018-11-01 10:43:18.085428,16.52
15901,2018-11-01 10:43:18.391792,16.55
15902,2018-11-01 10:43:18.693284,16.53
15903,2018-11-01 10:43:18.998656,16.54
15904,2018-11-01 10:43:19.303240,16.64
15905,2018-11-01 10:43:19.608060,16.56
15906,2018-11-01 10:43:19.913291,16.59
15907,2018-11-01 10:43:20.219906,16.68
15908,2018-11-01 10:43:20.523315,16.64
15909,2018-11-01 10:43:20.830584,16.59
15910,2018-11-01 10:43:21.134533,16.65
15911,2018-11-01 10:43:21.443912,16.64
15912,2018-11-01 10:43:21.746097,16.66
15913,2018-11-01 10:43:22.048241,16.65
15914,2018-11-01 10:43:22.359909,16.65
15915,2018-11-01 10:43:22.660432,16.67
15916,2018-11-01 10:43:22.966371,16.66
15917,2018-11-01 10:43:23.269495,16.68
15918,2018-11-01 10:43:23.573089,16.68
15919,2018-11-01 10:43:23.877989,16.72
15920,2018-11-01 10:43:24.183689,16.68
15921,2018-11-01 10:43:24.488728,16.62
15922,2018-11-01 10:43:24.795466,16.65
15923,2018-11-01 10:43:25.103323,16.63
15924,2018-11-01 10:43:25.404299,16.59
15925,2018-11-01 10:43:25.709110,16.59
15926,2018-11-01 10:43:26.014348,16.55
15927,2018-11-01 10:43:26.323301,16.54
15928,2018-11-01 10:43:26.625118,16.53
15929,2018-11-01 10:43:26.933062,16.48
15930,2018-11-01 10:43:27.237631,16.48
15931,2018-11-01 10:43:27.541769,16.43
15932,2018-11-01 10:43:27.846216,16.38
15933,2018-11-01 10:43:28.150282,16.4
15934,2018-11-01 10:43:28.453288,16.37
15935,2018-11-01 10:43:28.761218,16.4
15936,2018-11-01 10:43:29.065556,16.26
15937,2018-11-01 10:43:29.377086,16.19
15938,2018-11-01 10:43:29.676011,16.17
15939,2018-11-01 10:43:29.980961,16.2
15940,2018-11-01 10:43:30.286772,16.1
15941,2018-11-01 10:43:30.592572,16.1
15942,2018-11-01 10:43:30.895396,16.05
15943,2018-11-01 10:43:31.200766,16.03
15944,2018-11-01 10:43:31.508076,15.96
15945,2018-11-01 10:43:31.809352,15.96
15946,2018-11-01 10:43:32.115583,15.9
15947,2018-11-01 10:43:32.420218,15.9
15948,2018-11-01 10:43:32.726214,15.88
15949,2018-11-01 10:43:33.027968,15.83
15950,2018-11-01 10:43:33.335900,15.81
15951,2018-11-01 10:43:33.642314,15.7
15952,2018-11-01 10:43:33.946352,15.77
15953,2018-11-01 10:43:34.252868,15.71
15954,2018-11-01 10:43:34.557910,15.68
15955,2018-11-01 10:43:34.861459,15.6
15956,2018-11-01 10:43:35.166822,15.57
15957,2018-11-01 10:43:35.472036,15.46
15958,2018-11-01 10:43:35.777635,15.46
15959,2018-11-01 10:43:36.080123,15.54
15960,2018-11-01 10:43:36.391060,15.43
15961,2018-11-01 10:43:36.689289,15.41
15962,2018-11-01 10:43:36.995288,15.42
15963,2018-11-01 10:43:37.303540,15.35
15964,2018-11-01 10:43:37.606859,15.47
15965,2018-11-01 10:43:37.913648,15.32
15966,2018-11-01 10:43:38.214372,15.33
15967,2018-11-01 10:43:38.522510,15.28
15968,2018-11-01 10:43:38.825227,15.26
15969,2018-11-01 10:43:39.132949,15.33
15970,2018-11-01 10:43:39.443412,15.36
15971,2018-11-01 10:43:39.743026,15.34
15972,2018-11-01 10:43:40.046022,15.3
15973,2018-11-01 10:43:40.352595,15.35
15974,2018-11-01 10:43:40.656377,15.29
15975,2018-11-01 10:43:40.959243,15.3
15976,2018-11-01 10:43:41.266713,15.39
15977,2018-11-01 10:43:41.574230,15.28
15978,2018-11-01 10:43:41.877181,15.3
15979,2018-11-01 10:43:42.183259,15.34
15980,2018-11-01 10:43:42.486599,15.34
15981,2018-11-01 10:43:42.790960,15.36
15982,2018-11-01 10:43:43.096545,15.44
15983,2018-11-01 10:43:43.401154,15.41
15984,2018-11-01 10:43:43.705871,15.43
15985,2018-11-01 10:43:44.012676,15.34
15986,2018-11-01 10:43:44.317741,15.45
15987,2018-11-01 10:43:44.624064,15.5
15988,2018-11-01 10:43:44.925651,15.45
15989,2018-11-01 10:43:45.234774,15.47
15990,2018-11-01 10:43:45.536888,15.5
15991,2018-11-01 10:43:45.843645,15.53
15992,2018-11-01 10:43:46.147455,15.55
15993,2018-11-01 10:43:46.451943,15.58
15994,2018-11-01 10:43:46.756831,15.57
15995,2018-11-01 10:43:47.062525,15.65
15996,2018-11-01 10:43:47.372250,15.71
15997,2018-11-01 10:43:47.672963,15.68
15998,2018-11-01 10:43:47.980180,15.69
15999,2018-11-01 10:43:48.283881,15.77
16000,2018-11-01 10:43:48.587791,15.8
16001,2018-11-01 10:43:48.895529,15.73
16002,2018-11-01 10:43:49.198371,15.85
16003,2018-11-01 10:43:49.506977,17.46
16004,2018-11-01 10:43:49.806213,16.01
16005,2018-11-01 10:43:50.110909,15.88
16006,2018-11-01 10:43:50.415840,15.9
16007,2018-11-01 10:43:50.722397,16.0
16008,2018-11-01 10:43:51.026827,16.72
16009,2018-11-01 10:43:51.334771,16.09
16010,2018-11-01 10:43:51.639635,16.08
16011,2018-11-01 10:43:51.941550,16.23
16012,2018-11-01 10:43:52.247216,16.19
16013,2018-11-01 10:43:52.552974,16.23
16014,2018-11-01 10:43:52.863246,16.29
16015,2018-11-01 10:43:53.166222,16.26
16016,2018-11-01 10:43:53.467100,16.31
16017,2018-11-01 10:43:53.772624,16.35
16018,2018-11-01 10:43:54.077717,16.49
16019,2018-11-01 10:43:54.382033,16.43
16020,2018-11-01 10:43:54.686599,16.44
16021,2018-11-01 10:43:54.992934,16.47
16022,2018-11-01 10:43:55.298068,16.5
16023,2018-11-01 10:43:55.602541,16.56
16024,2018-11-01 10:43:55.911600,16.54
16025,2018-11-01 10:43:56.213439,16.58
16026,2018-11-01 10:43:56.519825,16.66
16027,2018-11-01 10:43:56.822333,16.59
16028,2018-11-01 10:43:57.128625,16.61
16029,2018-11-01 10:43:57.432934,16.56
16030,2018-11-01 10:43:57.740101,16.71
16031,2018-11-01 10:43:58.045368,16.72
16032,2018-11-01 10:43:58.348746,16.59
16033,2018-11-01 10:43:58.651924,16.66
16034,2018-11-01 10:43:58.957398,16.68
16035,2018-11-01 10:43:59.261701,16.65
16036,2018-11-01 10:43:59.569110,16.6
16037,2018-11-01 10:43:59.875628,16.71
16038,2018-11-01 10:44:00.177727,16.6
16039,2018-11-01 10:44:00.483565,16.6
16040,2018-11-01 10:44:00.789361,16.58
16041,2018-11-01 10:44:01.097964,16.64
16042,2018-11-01 10:44:01.398588,16.55
16043,2018-11-01 10:44:01.703876,16.59
16044,2018-11-01 10:44:02.008758,16.59
16045,2018-11-01 10:44:02.312774,16.48
16046,2018-11-01 10:44:02.617943,16.53
16047,2018-11-01 10:44:02.923838,16.48
16048,2018-11-01 10:44:03.228769,16.42
16049,2018-11-01 10:44:03.533706,16.39
16050,2018-11-01 10:44:03.841538,16.4
16051,2018-11-01 10:44:04.143425,16.42
16052,2018-11-01 10:44:04.449178,16.39
16053,2018-11-01 10:44:04.754611,16.33
16054,2018-11-01 10:44:05.058532,16.35
16055,2018-11-01 10:44:05.367898,16.24
16056,2018-11-01 10:44:05.670604,16.18
16057,2018-11-01 10:44:05.975375,16.14
16058,2018-11-01 10:44:06.280143,16.18
16059,2018-11-01 10:44:06.584380,16.13
16060,2018-11-01 10:44:06.890183,16.09
16061,2018-11-01 10:44:07.194244,16.29
16062,2018-11-01 10:44:07.499862,16.0
16063,2018-11-01 10:44:07.804566,15.95
16064,2018-11-01 10:44:08.109778,15.93
16065,2018-11-01 10:44:08.414526,15.86
16066,2018-11-01 10:44:08.720221,15.83
16067,2018-11-01 10:44:09.024771,15.9
16068,2018-11-01 10:44:09.330782,15.73
16069,2018-11-01 10:44:09.638653,15.74
16070,2018-11-01 10:44:09.941392,15.71
16071,2018-11-01 10:44:10.246252,15.69
16072,2018-11-01 10:44:10.549156,15.67
16073,2018-11-01 10:44:10.863090,15.65
16074,2018-11-01 10:44:11.158978,15.6
16075,2018-11-01 10:44:11.464327,15.52
16076,2018-11-01 10:44:11.773828,15.55
16077,2018-11-01 10:44:12.075872,15.53
16078,2018-11-01 10:44:12.381499,15.4
16079,2018-11-01 10:44:12.688635,15.45
16080,2018-11-01 10:44:12.990591,15.4
16081,2018-11-01 10:44:13.298205,15.39
16082,2018-11-01 10:44:13.603805,15.4
16083,2018-11-01 10:44:13.910411,15.39
16084,2018-11-01 10:44:14.210793,15.39
16085,2018-11-01 10:44:14.518412,15.33
16086,2018-11-01 10:44:14.821403,15.28
16087,2018-11-01 10:44:15.129207,15.3
16088,2018-11-01 10:44:15.432423,15.37
16089,2018-11-01 10:44:15.737187,15.35
16090,2018-11-01 10:44:16.043653,15.31
16091,2018-11-01 10:44:16.345049,15.28
16092,2018-11-01 10:44:16.652419,15.28
16093,2018-11-01 10:44:16.954898,15.33
16094,2018-11-01 10:44:17.261296,15.29
16095,2018-11-01 10:44:17.570787,15.34
16096,2018-11-01 10:44:17.874971,15.32
16097,2018-11-01 10:44:18.177031,15.31
16098,2018-11-01 10:44:18.484239,15.35
16099,2018-11-01 10:44:18.786166,15.35
16100,2018-11-01 10:44:19.093075,15.31
16101,2018-11-01 10:44:19.397334,15.34
16102,2018-11-01 10:44:19.703286,15.29
16103,2018-11-01 10:44:20.008766,15.45
16104,2018-11-01 10:44:20.312409,15.39
16105,2018-11-01 10:44:20.615565,15.49
16106,2018-11-01 10:44:20.921620,15.39
16107,2018-11-01 10:44:21.231984,15.49
16108,2018-11-01 10:44:21.533360,15.46
16109,2018-11-01 10:44:21.837644,15.47
16110,2018-11-01 10:44:22.141811,15.53
16111,2018-11-01 10:44:22.448589,15.6
16112,2018-11-01 10:44:22.753829,15.58
16113,2018-11-01 10:44:23.070594,15.55
16114,2018-11-01 10:44:23.364709,15.64
16115,2018-11-01 10:44:23.666133,15.62
16116,2018-11-01 10:44:23.973213,15.67
16117,2018-11-01 10:44:24.278035,15.77
16118,2018-11-01 10:44:24.584820,15.72
16119,2018-11-01 10:44:24.885687,15.8
16120,2018-11-01 10:44:25.197046,15.84
16121,2018-11-01 10:44:25.496908,15.83
16122,2018-11-01 10:44:25.801732,15.87
16123,2018-11-01 10:44:26.106980,15.94
16124,2018-11-01 10:44:26.410936,15.86
16125,2018-11-01 10:44:26.720327,16.01
16126,2018-11-01 10:44:27.022220,16.01
16127,2018-11-01 10:44:27.328759,16.06
16128,2018-11-01 10:44:27.634553,16.08
16129,2018-11-01 10:44:27.938151,16.1
16130,2018-11-01 10:44:28.244414,16.18
16131,2018-11-01 10:44:28.550123,16.22
16132,2018-11-01 10:44:28.850549,16.21
16133,2018-11-01 10:44:29.156442,16.36
16134,2018-11-01 10:44:29.463061,16.26
16135,2018-11-01 10:44:29.766538,16.42
16136,2018-11-01 10:44:30.070998,16.4
16137,2018-11-01 10:44:30.383931,16.41
16138,2018-11-01 10:44:30.685656,16.38
16139,2018-11-01 10:44:30.987017,16.46
16140,2018-11-01 10:44:31.293492,16.51
16141,2018-11-01 10:44:31.602545,16.52
16142,2018-11-01 10:44:31.904360,16.59
16143,2018-11-01 10:44:32.207247,16.59
16144,2018-11-01 10:44:32.514165,16.57
16145,2018-11-01 10:44:32.822157,16.56
16146,2018-11-01 10:44:33.122314,16.59
16147,2018-11-01 10:44:33.429291,16.64
16148,2018-11-01 10:44:33.731648,16.67
16149,2018-11-01 10:44:34.047571,16.64
16150,2018-11-01 10:44:34.344167,16.71
16151,2018-11-01 10:44:34.648911,16.75
16152,2018-11-01 10:44:34.951880,16.71
16153,2018-11-01 10:44:35.262045,16.67
16154,2018-11-01 10:44:35.563582,16.69
16155,2018-11-01 10:44:35.868098,16.8
16156,2018-11-01 10:44:36.172886,16.67
16157,2018-11-01 10:44:36.481945,16.72
16158,2018-11-01 10:44:36.784747,16.66
16159,2018-11-01 10:44:37.086739,16.71
16160,2018-11-01 10:44:37.395364,16.65
16161,2018-11-01 10:44:37.704584,16.61
16162,2018-11-01 10:44:38.002404,16.59
16163,2018-11-01 10:44:38.308067,16.65
16164,2018-11-01 10:44:38.613156,16.61
16165,2018-11-01 10:44:38.928820,16.56
16166,2018-11-01 10:44:39.224480,16.58
16167,2018-11-01 10:44:39.529093,16.5
16168,2018-11-01 10:44:39.835034,16.53
16169,2018-11-01 10:44:40.143280,16.44
16170,2018-11-01 10:44:40.443497,16.48
16171,2018-11-01 10:44:40.748973,16.44
16172,2018-11-01 10:44:41.052508,16.35
16173,2018-11-01 10:44:41.371321,16.44
16174,2018-11-01 10:44:41.662489,16.32
16175,2018-11-01 10:44:42.023704,17.74
16176,2018-11-01 10:44:42.327073,16.26
16177,2018-11-01 10:44:42.634160,16.16
16178,2018-11-01 10:44:42.936923,16.15
16179,2018-11-01 10:44:43.238934,16.22
16180,2018-11-01 10:44:43.545635,16.22
16181,2018-11-01 10:44:43.849244,16.09
16182,2018-11-01 10:44:44.156446,16.04
16183,2018-11-01 10:44:44.458731,15.92
16184,2018-11-01 10:44:44.764965,15.93
16185,2018-11-01 10:44:45.069360,16.03
16186,2018-11-01 10:44:45.374494,15.82
16187,2018-11-01 10:44:45.679416,15.87
16188,2018-11-01 10:44:45.986678,15.8
16189,2018-11-01 10:44:46.295880,15.79
16190,2018-11-01 10:44:46.594884,15.77
16191,2018-11-01 10:44:46.901022,15.66
16192,2018-11-01 10:44:47.205276,15.65
16193,2018-11-01 10:44:47.512839,15.6
16194,2018-11-01 10:44:47.815832,15.47
16195,2018-11-01 10:44:48.120696,15.44
16196,2018-11-01 10:44:48.426026,15.48
16197,2018-11-01 10:44:48.732333,15.51
16198,2018-11-01 10:44:49.039261,15.26
16199,2018-11-01 10:44:49.340513,15.34
16200,2018-11-01 10:44:49.644912,15.36
16201,2018-11-01 10:44:49.950006,15.2
16202,2018-11-01 10:44:50.254814,15.13
16203,2018-11-01 10:44:50.561352,15.03
16204,2018-11-01 10:44:50.865326,15.01
16205,2018-11-01 10:44:51.171124,15.07
16206,2018-11-01 10:44:51.475640,14.88
16207,2018-11-01 10:44:51.779431,14.88
16208,2018-11-01 10:44:52.084396,14.88
16209,2018-11-01 10:44:52.389749,14.87
16210,2018-11-01 10:44:52.695455,14.69
16211,2018-11-01 10:44:53.000486,14.82
16212,2018-11-01 10:44:53.305782,14.75
16213,2018-11-01 10:44:53.610218,14.64
16214,2018-11-01 10:44:53.915565,14.55
16215,2018-11-01 10:44:54.226247,14.59
16216,2018-11-01 10:44:54.527041,14.48
16217,2018-11-01 10:44:54.832438,14.43
16218,2018-11-01 10:44:55.135939,14.42
16219,2018-11-01 10:44:55.441825,14.39
16220,2018-11-01 10:44:55.746462,14.31
16221,2018-11-01 10:44:56.049811,14.2
16222,2018-11-01 10:44:56.357578,14.22
16223,2018-11-01 10:44:56.662448,14.17
16224,2018-11-01 10:44:56.965529,14.26
16225,2018-11-01 10:44:57.270912,14.12
16226,2018-11-01 10:44:57.577191,14.04
16227,2018-11-01 10:44:57.881488,14.05
16228,2018-11-01 10:44:58.187302,13.93
16229,2018-11-01 10:44:58.492633,13.93
16230,2018-11-01 10:44:58.796416,13.74
16231,2018-11-01 10:44:59.102030,13.82
16232,2018-11-01 10:44:59.407131,13.72
16233,2018-11-01 10:44:59.713012,13.74
16234,2018-11-01 10:45:00.018285,13.68
16235,2018-11-01 10:45:00.323414,13.66
16236,2018-11-01 10:45:00.627758,13.57
16237,2018-11-01 10:45:00.930472,13.53
16238,2018-11-01 10:45:01.236775,13.48
16239,2018-11-01 10:45:01.541737,13.39
16240,2018-11-01 10:45:01.846167,13.39
16241,2018-11-01 10:45:02.154078,13.43
16242,2018-11-01 10:45:02.470756,13.38
16243,2018-11-01 10:45:02.761872,13.29
16244,2018-11-01 10:45:03.067877,13.31
16245,2018-11-01 10:45:03.377304,13.26
16246,2018-11-01 10:45:03.678048,13.11
16247,2018-11-01 10:45:03.981453,13.13
16248,2018-11-01 10:45:04.290994,13.06
16249,2018-11-01 10:45:04.592005,13.22
16250,2018-11-01 10:45:04.900380,13.09
16251,2018-11-01 10:45:05.202436,13.0
16252,2018-11-01 10:45:05.507392,13.01
16253,2018-11-01 10:45:05.811724,12.93
16254,2018-11-01 10:45:06.120238,12.91
16255,2018-11-01 10:45:06.423264,12.94
16256,2018-11-01 10:45:06.729313,12.9
16257,2018-11-01 10:45:07.032857,12.85
16258,2018-11-01 10:45:07.334974,12.78
16259,2018-11-01 10:45:07.641770,12.76
16260,2018-11-01 10:45:07.963158,12.74
16261,2018-11-01 10:45:08.252583,12.74
16262,2018-11-01 10:45:08.561107,12.66
16263,2018-11-01 10:45:08.870465,12.66
16264,2018-11-01 10:45:09.181047,12.62
16265,2018-11-01 10:45:09.474089,12.58
16266,2018-11-01 10:45:09.776248,12.5
16267,2018-11-01 10:45:10.082036,12.59
16268,2018-11-01 10:45:10.387781,12.41
16269,2018-11-01 10:45:10.694933,12.48
16270,2018-11-01 10:45:10.996052,12.45
16271,2018-11-01 10:45:11.301956,12.37
16272,2018-11-01 10:45:11.608023,12.3
16273,2018-11-01 10:45:11.917350,12.41
16274,2018-11-01 10:45:12.221186,12.3
16275,2018-11-01 10:45:12.522585,12.31
16276,2018-11-01 10:45:12.827216,12.29
16277,2018-11-01 10:45:13.140889,12.28
16278,2018-11-01 10:45:13.436397,12.23
16279,2018-11-01 10:45:13.742000,12.09
16280,2018-11-01 10:45:14.047236,12.19
16281,2018-11-01 10:45:14.360191,12.13
16282,2018-11-01 10:45:14.656795,12.14
16283,2018-11-01 10:45:14.964059,12.05
16284,2018-11-01 10:45:15.268327,12.02
16285,2018-11-01 10:45:15.579421,11.92
16286,2018-11-01 10:45:15.877587,11.89
16287,2018-11-01 10:45:16.181955,11.88
16288,2018-11-01 10:45:16.486812,11.91
16289,2018-11-01 10:45:16.796572,11.87
16290,2018-11-01 10:45:17.097237,11.88
16291,2018-11-01 10:45:17.404119,11.86
16292,2018-11-01 10:45:17.707252,11.78
16293,2018-11-01 10:45:18.018088,11.78
16294,2018-11-01 10:45:18.318563,11.71
16295,2018-11-01 10:45:18.623617,11.78
16296,2018-11-01 10:45:18.930037,11.68
16297,2018-11-01 10:45:19.234086,11.66
16298,2018-11-01 10:45:19.538470,11.66
16299,2018-11-01 10:45:19.849294,11.64
16300,2018-11-01 10:45:20.151880,11.62
16301,2018-11-01 10:45:20.458890,11.66
16302,2018-11-01 10:45:20.760044,11.64
16303,2018-11-01 10:45:21.067011,11.62
16304,2018-11-01 10:45:21.373639,11.61
16305,2018-11-01 10:45:21.672078,11.61
16306,2018-11-01 10:45:21.983877,11.5
16307,2018-11-01 10:45:22.287264,11.62
16308,2018-11-01 10:45:22.588621,11.51
16309,2018-11-01 10:45:22.896058,11.6
16310,2018-11-01 10:45:23.198015,11.57
16311,2018-11-01 10:45:23.504506,11.58
16312,2018-11-01 10:45:23.809476,11.63
16313,2018-11-01 10:45:24.115472,11.65
16314,2018-11-01 10:45:24.421160,11.64
16315,2018-11-01 10:45:24.728133,11.67
16316,2018-11-01 10:45:25.029229,11.62
16317,2018-11-01 10:45:25.336132,11.65
16318,2018-11-01 10:45:25.640703,11.77
16319,2018-11-01 10:45:25.959748,11.72
16320,2018-11-01 10:45:26.251209,11.62
16321,2018-11-01 10:45:26.557063,11.77
16322,2018-11-01 10:45:26.882195,11.82
16323,2018-11-01 10:45:27.164495,11.86
16324,2018-11-01 10:45:27.469130,11.85
16325,2018-11-01 10:45:27.775209,11.88
16326,2018-11-01 10:45:28.082194,11.92
16327,2018-11-01 10:45:28.388972,11.87
16328,2018-11-01 10:45:28.693036,12.0
16329,2018-11-01 10:45:28.995012,12.07
16330,2018-11-01 10:45:29.302445,12.07
16331,2018-11-01 10:45:29.606643,12.06
16332,2018-11-01 10:45:29.912681,12.14
16333,2018-11-01 10:45:30.218518,12.21
16334,2018-11-01 10:45:30.521831,12.27
16335,2018-11-01 10:45:30.828157,12.19
16336,2018-11-01 10:45:31.135410,12.25
16337,2018-11-01 10:45:31.439140,12.23
16338,2018-11-01 10:45:31.743694,12.29
16339,2018-11-01 10:45:32.066984,12.44
16340,2018-11-01 10:45:32.355557,12.43
16341,2018-11-01 10:45:32.660450,12.44
16342,2018-11-01 10:45:32.963578,12.44
16343,2018-11-01 10:45:33.270613,12.4
16344,2018-11-01 10:45:33.574499,12.5
16345,2018-11-01 10:45:33.883706,12.46
16346,2018-11-01 10:45:34.186736,12.51
16347,2018-11-01 10:45:34.486996,12.5
16348,2018-11-01 10:45:34.795171,12.59
16349,2018-11-01 10:45:35.098422,12.6
16350,2018-11-01 10:45:35.403105,12.72
16351,2018-11-01 10:45:35.708682,12.66
16352,2018-11-01 10:45:36.016260,12.68
16353,2018-11-01 10:45:36.324366,12.62
16354,2018-11-01 10:45:36.624601,12.76
16355,2018-11-01 10:45:36.929490,12.69
16356,2018-11-01 10:45:37.233488,12.73
16357,2018-11-01 10:45:37.539549,12.75
16358,2018-11-01 10:45:37.845283,12.72
16359,2018-11-01 10:45:38.154872,12.68
16360,2018-11-01 10:45:38.452681,12.84
16361,2018-11-01 10:45:38.758764,12.71
16362,2018-11-01 10:45:39.066476,12.89
16363,2018-11-01 10:45:39.369419,12.79
16364,2018-11-01 10:45:39.673390,12.79
16365,2018-11-01 10:45:39.979775,12.79
16366,2018-11-01 10:45:40.288531,12.79
16367,2018-11-01 10:45:40.591938,12.83
16368,2018-11-01 10:45:40.894461,12.73
16369,2018-11-01 10:45:41.202613,12.76
16370,2018-11-01 10:45:41.504679,12.86
16371,2018-11-01 10:45:41.809537,12.78
16372,2018-11-01 10:45:42.111570,12.78
16373,2018-11-01 10:45:42.419774,12.75
16374,2018-11-01 10:45:42.724140,12.73
16375,2018-11-01 10:45:43.031068,12.78
16376,2018-11-01 10:45:43.334423,12.72
16377,2018-11-01 10:45:43.640396,12.69
16378,2018-11-01 10:45:43.950079,12.7
16379,2018-11-01 10:45:44.249532,12.76
16380,2018-11-01 10:45:44.557469,12.66
16381,2018-11-01 10:45:44.859769,12.72
16382,2018-11-01 10:45:45.165747,12.64
16383,2018-11-01 10:45:45.471612,12.64
16384,2018-11-01 10:45:45.777444,12.57
16385,2018-11-01 10:45:46.078386,12.62
16386,2018-11-01 10:45:46.384302,12.57
16387,2018-11-01 10:45:46.687415,12.62
16388,2018-11-01 10:45:46.994920,12.63
16389,2018-11-01 10:45:47.298638,12.59
16390,2018-11-01 10:45:47.606786,12.71
16391,2018-11-01 10:45:47.908277,12.51
16392,2018-11-01 10:45:48.214307,12.5
16393,2018-11-01 10:45:48.519171,12.55
16394,2018-11-01 10:45:48.823617,12.4
16395,2018-11-01 10:45:49.131221,12.47
16396,2018-11-01 10:45:49.438231,12.47
16397,2018-11-01 10:45:49.745407,12.36
16398,2018-11-01 10:45:50.052273,12.39
16399,2018-11-01 10:45:50.355558,12.3
16400,2018-11-01 10:45:50.658995,12.31
16401,2018-11-01 10:45:50.970383,12.42
16402,2018-11-01 10:45:51.273764,12.28
16403,2018-11-01 10:45:51.570373,12.2
16404,2018-11-01 10:45:51.878973,12.29
16405,2018-11-01 10:45:52.184651,12.28
16406,2018-11-01 10:45:52.503338,12.24
16407,2018-11-01 10:45:52.812941,12.14
16408,2018-11-01 10:45:53.095826,12.19
16409,2018-11-01 10:45:53.404973,12.13
16410,2018-11-01 10:45:53.707595,12.17
16411,2018-11-01 10:45:54.017543,12.07
16412,2018-11-01 10:45:54.316102,12.05
16413,2018-11-01 10:45:54.622439,12.07
16414,2018-11-01 10:45:54.927432,11.94
16415,2018-11-01 10:45:55.235810,11.96
16416,2018-11-01 10:45:55.535839,11.98
16417,2018-11-01 10:45:55.842278,12.0
16418,2018-11-01 10:45:56.152951,11.91
16419,2018-11-01 10:45:56.468974,11.89
16420,2018-11-01 10:45:56.756321,11.84
16421,2018-11-01 10:45:57.060817,11.91
16422,2018-11-01 10:45:57.367065,11.83
16423,2018-11-01 10:45:57.670044,11.92
