,wavelength,R_LL,R_RR,R_pp,R_sp
176,5.205513784461153e-07,0.04452194864502137,4.531757674548084e-05,0.010363143970571776,0.01139834485499828
177,5.218045112781955e-07,0.044436400308791556,2.551188611983175e-05,0.010397871217345563,0.011307545992908442
178,5.230576441102756e-07,0.042220914611803884,1.0617363790494116e-05,0.009934165448569069,0.010678138519226412
179,5.243107769423558e-07,0.038193753807556144,1.9596194457564347e-06,0.009041418424813591,0.009597098253860193
180,5.25563909774436e-07,0.03280173188325309,2.3004214077353687e-07,0.007820017056783108,0.008182784212019826
181,5.268170426065162e-07,0.02657639507585075,5.443656969077534e-06,0.006391263692840443,0.0065735898361716765
182,5.280701754385964e-07,0.02008657777110424,1.696286521437892e-05,0.004886340631358088,0.004915815249426953
183,5.293233082706767e-07,0.01388825174032323,3.35812266448889e-05,0.003434585030920025,0.003350942073321945
184,5.305764411027569e-07,0.008474891082394917,5.365616456842876e-05,0.0021518598446301908,0.002003095639749457
185,5.318295739348371e-07,0.004233570654496907,7.527562290458672e-05,0.0011302438058616142,0.0009680136381546766
186,5.330827067669173e-07,0.0014127459746193414,9.644153258651113e-05,0.0004304088057040617,0.00030504875167636203
187,5.343358395989975e-07,0.00010658161797498708,0.0001152525196694994,7.779068016608234e-05,3.346510945971892e-05
188,5.355889724310776e-07,0.00025796532959538167,0.000130069502470867,6.303243701284028e-05,0.00013358132311546434
189,5.368421052631578e-07,0.0016788296309397232,0.00013965042629551075,0.00034638427102975965,0.0005523914750852658
190,5.380952380952381e-07,0.00408328771729719,0.0001432440132868163,0.0008650473241772957,0.0012124739460558328
191,5.393483709273183e-07,0.007127334853377126,0.00014063664627959297,0.0015420588233226954,0.002022533460014121
192,5.406015037593985e-07,0.01044880675189105,0.00013215093389020802,0.002295305621720614,0.002887907107639449
193,5.418546365914787e-07,0.013702602135189855,0.00011859872384163994,0.003045546578893784,0.003719717851847109
194,5.431077694235589e-07,0.01658816819325864,0.00010119500603572493,0.003722764807934529,0.00444189376807879
195,5.443609022556391e-07,0.018868205362252064,8.144201747974427e-05,0.004270601736888768,0.004995798156705761
196,5.456140350877193e-07,0.02037900697735864,6.099475751792908e-05,0.00464894489609943,0.005342609044106874
197,5.468671679197994e-07,0.02103365675299704,4.151996544655228e-05,0.004834918316476154,0.005463803904786235
198,5.481203007518796e-07,0.020819548193218917,2.4560414442726694e-05,0.004822578586911302,0.005360168472869277
199,5.493734335839598e-07,0.01979156694591543,1.1415228309712126e-05,0.004621596012069428,0.005049711069582157
200,5.5062656641604e-07,0.018062004725144347,3.0449918977664913e-06,0.004255145986152423,0.004564784010356465
201,5.518796992481202e-07,0.015788019265712164,7.914551417324204e-09,0.003757186663748856,0.003948637275192359
202,5.531328320802004e-07,0.013157316538392003,2.4304617606752513e-06,0.003169275618877762,0.0032515841565196077
203,5.543859649122807e-07,0.010372737316076294,1.0012945528237063e-05,0.002537085511887339,0.002526952775739324
204,5.556390977443609e-07,0.0076365500070259655,2.206779852731877e-05,0.0019068093430790526,0.0018270239941127308
205,5.568922305764411e-07,0.00513541422908,3.758585915713953e-05,0.0013216835662880934,0.0011991966808973789
206,5.581453634085213e-07,0.0030270950928632445,5.5324125935868587e-05,0.0008188824843291174,0.0006826514140632172
207,5.593984962406014e-07,0.0014299950001342315,7.390720606183014e-05,0.0004270325162839785,0.00030578112527537794
208,5.606516290726817e-07,0.00041638081175242303,9.193413028984891e-05,0.00016455052600000713,8.460860861063681e-05
209,5.619047619047619e-07,9.82444999621169e-06,0.00010808232236043743,3.89283198788286e-05,2.2316805668076908e-05
210,5.631578947368421e-07,0.0001869027079410949,0.00012120123273295108,4.697907044581051e-05,0.00010989350457743681
211,5.644110275689223e-07,0.0008827116566816087,0.00013038936927970072,0.00017595178383264886,0.0003277626965300971
212,5.656641604010025e-07,0.0019993429462286344,0.00013505004989019563,0.0004053289439271884,0.0006481673673948868
213,5.669172932330827e-07,0.0034162187604037343,0.00013492301702061933,0.0007090663364678343,0.0010380034262311379
214,5.681704260651629e-07,0.005001119415641219,0.0001300909435710657,0.001058019060113326,0.001461790122629798
215,5.694235588972431e-07,0.00662084519005681,0.00012096168360310847,0.0014223198338877657,0.001884494065742918
216,5.706766917293233e-07,0.00815068000403519,0.00010822875857281382,0.0017735235175401025,0.0022739877259531577
217,5.719298245614034e-07,0.009482103516125441,9.281392216171217e-05,0.002086391094277609,0.0026030011509099653
218,5.731829573934836e-07,0.01052847071848331,7.579664444469153e-05,0.0023402445147912205,0.0028505012407322385
219,5.744360902255638e-07,0.01122860367458753,5.833595853101289e-05,0.0025198721774939183,0.0030024950815399024
220,5.75689223057644e-07,0.011548400614801124,4.159030874130487e-05,0.0026159996779547027,0.0030522974937163437
221,5.769423558897242e-07,0.011480664428413426,2.664084511239026e-05,0.00262536213988274,0.0030003284147442307
222,5.781954887218045e-07,0.01104339929172529,1.4423065108182977e-05,0.0025504258547802226,0.002853516795317402
223,5.794486215538847e-07,0.010276839377933458,5.670870316686317e-06,0.0023988120058178247,0.002624389589918788
224,5.807017543859649e-07,0.009239474946899095,8.760586970240288e-07,0.0021824775509553763,0.002329922213542551
225,5.819548872180451e-07,0.008003341431925316,2.6509538769152427e-07,0.0019167104379900746,0.001990224270134423
226,5.832080200501254e-07,0.006648842711382161,3.793783549885904e-06,0.0016189993662785748,0.0016271333946451074
227,5.844611528822055e-07,0.005259390359910717,1.1159274167479023e-05,0.0013078420830488157,0.0012627908281304125
228,5.857142857142857e-07,0.003916150956925417,2.1827784372104627e-05,0.001001559449191338,0.0009182735303068843
229,5.869674185463659e-07,0.0026931952465012025,3.507549878005683e-05,0.0007171834262012666,0.0006123570285554663
230,5.882205513784461e-07,0.0016533276899924011,5.003945231212696e-05,0.00046948395370572727,0.0003604784935162621
231,5.894736842105263e-07,0.0008448368259780833,6.577476284262527e-05,0.0002701912266503872,0.00017395903423327513
232,5.907268170426065e-07,0.00029934445491119503,8.131440639816923e-05,0.0001274559598242663,5.952743824663736e-05
233,5.919799498746867e-07,3.084896676752535e-05,9.572779799877078e-05,4.5571814027094485e-05,1.9165525552823297e-05
234,5.932330827067669e-07,3.596390778572208e-05,0.00010817473420651804,2.4963230759853752e-05,5.027025439187028e-05
