,wavelength,test1_R_LL,test1_R_RR,test1_R_pp,test1_R_sp,test2_R_LL,test2_R_RR,test2_R_pp,test2_R_sp,test3_R_LL,test3_R_RR,test3_R_pp,test3_R_sp,test4_R_LL,test4_R_RR,test4_R_pp,test4_R_sp,test5_R_LL,test5_R_RR,test5_R_pp,test5_R_sp
130,5.610441767068272e-07,0.03177797556056636,0.00027364995984601083,0.006534592433221333,0.009486050604818734,0.0067033123098849635,6.19481087540753e-05,0.00138044427675714,0.002013422096476392,0.041532127439171736,0.000365884231069984,0.008521132876125135,0.012422263077159648,0.0031429192214383946,2.3754221106009722e-05,0.0006606860137759604,0.0009281884997461205,0.009638185063396396,8.801019148420996e-05,0.001982108635653636,0.002891930548527381
131,5.630522088353414e-07,0.02770331735554301,0.00024653960113016826,0.005677677976374645,0.008293088168713856,0.007445600342677418,7.083364310897012e-05,0.0015262518607612068,0.0022421184855862773,0.03706854914718354,0.00033722940930208976,0.0075798738603787335,0.011118062665836391,0.001597840888635186,1.2017887216633924e-05,0.00033937192890931496,0.00047170859001860823,0.012326754655943564,0.00011569367877863663,0.0025230758290411036,0.0037075689925188528
132,5.650602409638554e-07,0.02398455422892248,0.00022046541221642035,0.004899124515990423,0.007200121509470028,0.008064224735391728,7.90332712531168e-05,0.0016458497815064748,0.0024348773745674884,0.03281462656490397,0.0003080838701994816,0.006687640238091303,0.009869421565676927,0.0006286813366293941,4.496730342504162e-06,0.00013821423586043503,0.00018486504485079903,0.014682415453872007,0.00014198423365841992,0.0029921934583338407,0.004427851418901325
133,5.670682730923694e-07,0.020615636085646954,0.0001956295592863466,0.004196945537953951,0.006206215391323943,0.008548115800195804,8.632811297075615e-05,0.0017372864509131445,0.002588020178369107,0.028804259856846648,0.0002789238911539656,0.005850806809540674,0.00868713721383736,0.00013037618032458803,7.156163216679666e-07,3.453900376264116e-05,3.7600294857117535e-05,0.016569327185138826,0.00016524574461276056,0.0033627903955657785,0.005010800401347367
134,5.690763052208834e-07,0.017586546910180946,0.00017219725940698644,0.003568371307738598,0.005309217722218914,0.008891922821178656,9.253784422198236e-05,0.0017997970749270666,0.002699557092301664,0.025063499979351082,0.0002501864453188616,0.005074089514553756,0.007579724213701192,9.165531877121244e-07,1.2101638579620626e-07,6.5930333549193915e-06,4.2584193863641254e-07,0.017907561286844058,0.0001841993205112824,0.003619919947926803,0.0054308271043223885
135,5.710843373493976e-07,0.014883885297376602,0.00015029696403567525,0.0030099783304355374,0.004505920248171525,0.009095240608110303,9.752267812881395e-05,0.0018336242192624624,0.0027689811279868735,0.02161074240511741,0.00022226208323254874,0.004360606993713617,0.006553446080509847,0.00014485734531529545,2.1109289888222226e-06,3.425133840559953e-05,4.548214323472751e-05,0.01866639598052734,0.000197961223523953,0.003758749262065259,0.005677009422225157
136,5.730923694779116e-07,0.012491458021842998,0.00013002126918532764,0.002517819564942639,0.0037922253724120484,0.009161854720967469,0.00010118414785045364,0.0018398465768571597,0.0027970626807696875,0.018457097499544,0.0001954896643827985,0.0037119769363359693,0.005612401388667334,0.00047589704444873227,6.063675272458428e-06,9.951811379954873e-05,0.0001473405893621281,0.018856343755871946,0.00020605152285123126,0.0037827458506904054,0.005750925460102358
137,5.751004016064257e-07,0.010390869372646928,0.00011142846749984597,0.002087551766786741,0.0031633140516087914,0.00909901753925757,0.00010346477521262659,0.0018202181502624357,0.00278564853756968,0.015606914701108638,0.00017015291743823058,0.0031284421393136187,0.0047586579678871865,0.0009185817599537599,1.1364501638295732e-05,0.00018683685961480746,0.0002835576645459796,0.018520666765104832,0.00020837637728156558,0.003701819294635081,0.005664263135014319
138,5.771084337349397e-07,0.008562091094688067,9.454465142280286e-05,0.0017145568426711456,0.002613810266387209,0.00891676380170678,0.00010434673014783997,0.0017770192478153695,0.0027374682869797913,0.013058432393427372,0.0001464787567718253,0.00260902014227886,0.003992427198141519,0.0014092294145565789,1.7429130507077844e-05,0.0002832341903533133,0.000435004300096252,0.01772690132404544,0.00020518824455288115,0.0035305204874009326,0.005436366009545361
139,5.791164658634537e-07,0.006984000287218571,7.936627330531553e-05,0.0013940546848935393,0.002137938230365715,0.008627271559161254,0.00010384960207427457,0.001712920092689771,0.002655950361447289,0.010804522028615515,0.0001246372394002064,0.002151669676062888,0.0033122693975614318,0.00189619351179075,2.372362084225182e-05,0.0003783261772677903,0.0005860009214751309,0.016558748996852956,0.00019702923701997037,0.003286362848462399,0.005091832092784972
140,5.811244979919678e-07,0.005634875313802494,6.58630674669765e-05,0.0011212055701593684,0.00172966923613727,0.0082442724990695,0.00010202741546355901,0.001630857415934227,0.0025450493838747056,0.008833493756225287,0.00010474301102963518,0.0017534669758236016,0.002715320813513417,0.0023395934035868532,2.978012205057889e-05,0.00046421685515139164,0.0007242917678577561,0.0151085888782947,0.00018466329864026297,0.0029883070481976502,0.004658254080335452
141,5.831325301204819e-07,0.004492842498951714,5.39812406262713e-05,0.0008912008158294352,0.0013828557883736672,0.00778251415099216,9.896502831374216e-05,0.0015339241075288997,0.002409086067679611,0.007129931420507538,8.685806268098389e-05,0.0014107852370001425,0.0021975327911585435,0.0027106341916892096,3.520831857997296e-05,0.0005353168680241634,0.0008408919297711381,0.013470804887387184,0.00016900290112535743,0.0026554383017886813,0.004164171637350718
142,5.85140562248996e-07,0.0035362689788488943,4.364684047020645e-05,0.0006993409558085044,0.001091351401950154,0.007257275422816916,9.477405443576485e-05,0.0014252717970733959,0.0022526005935796013,0.005675527046862332,7.099560024338475e-05,0.001119471067360994,0.0017539142378538545,0.002990628575934169,3.970255977951429e-05,0.000588107126594602,0.0009298383422700893,0.01173608294184937,0.00015103560431863598,0.0023058583228805643,0.0036372936675888217
143,5.8714859437751e-07,0.0027440994276037418,3.4769217134403575e-05,0.0005411012053138172,0.000849115114686377,0.006683936122904965,8.958844882665127e-05,0.0013080260975399873,0.0020802201269018166,0.004449888478403011,5.712481792005783e-05,0.0008750126263810769,0.0013787694273151528,0.0031698186015485788,4.30448440868729e-05,0.0006208686010154718,0.0009878726315319666,0.009986798923590683,0.00013175517082350066,0.0019558085485822203,0.0031030366971030693
144,5.891566265060241e-07,0.0020961364237375396,2.7244498712743843e-05,0.00041218441431828233,0.0006503003578539326,0.0060776004955467675,8.355989043474698e-05,0.0011852141474949743,0.0018965409211004268,0.00343129822864879,4.517636233082334e-05,0.0006726951494602274,0.0010659243804545778,0.003246079896871339,4.5103973942354945e-05,0.000633395543024853,0.0010140799407654477,0.008293578350397937,0.00011210105022007776,0.0016190346149852473,0.0025834117105827054
145,5.911646586345381e-07,0.0015732659153718095,2.0959009310057015e-05,0.00030856205691734667,0.0004893283301674314,0.00545277426232929,7.685308883785418e-05,0.0010597040113879484,0.0017060252578631318,0.002597406470220353,3.5048276320301696e-05,0.0005077406366135764,0.0008089364043597992,0.0032235762649877897,4.583131534487791e-05,0.000626705875920374,0.0010095041172615668,0.006713058229945136,9.290903915032677e-05,0.0013063931705300145,0.0020962749599838034
146,5.931726907630521e-07,0.0011576305770813167,1.5792566306143693e-05,0.00022650406796866744,0.0003609464277503355,0.004823094170285897,6.9641131277415e-05,0.0009341554316830358,0.0015129132892217425,0.0019258460058618496,2.6612219476828105e-05,0.0003754295613363442,0.0006012827605062424,0.003111419275742393,4.525368262622629e-05,0.0006027593881403063,0.00097675618505883,0.005286822259442905,7.487486237902473e-05,0.0010256912216719256,0.0016549389881872288
147,5.951807228915662e-07,0.0008327548394859909,1.1621602144792411e-05,0.00016259852376385517,0.00026027259520860547,0.004201108569576274,6.210097463936766e-05,0.000810981363419224,0.001321149665372835,0.0013947617577448068,1.9719775111757915e-05,0.000271203459646862,0.00043652577868006384,0.0029223761166503764,4.3463925201261856e-05,0.0005641917683287565,0.0009196299642521365,0.004041418217277771,5.8531381159542946e-05,0.0007817365380693192,0.0012681201197767124
148,5.971887550200803e-07,0.0005836260436511663,8.322064849424454e-06,0.00011376227827589323,0.00018282668788334794,0.0035981070667332,5.440917383752523e-05,0.0006923196579513999,0.0011343246509038704,0.0009832515346271668,1.420867006445647e-05,0.00019074814481035243,0.000308452966300971,0.002671659352591278,4.06098203079703e-05,0.0005140703964779334,0.0008427360344142842,0.0029893089713865302,4.423918198589924e-05,0.0005765668801823247,0.0009401802687398436
149,5.991967871485944e-07,0.0003967365658376253,5.772060375463255e-06,7.724372076703635e-05,0.00012455008217689253,0.0030239968252581107,4.673792410836361e-05,0.0005800141979321321,0.0009556292527914011,0.0006717184470188839,9.908753268649878e-06,0.00013005803157358588,0.00021119173832843607,0.002375824161564956,3.6881876579114194e-05,0.0004556760831287932,0.00075116292451071,0.0021305636126412817,3.21894804319998e-05,0.0004098175609986554,0.0006716063157012194
150,6.012048192771084e-07,0.0002600919188550839,3.854208642437448e-06,5.061882518429157e-05,8.181485087988589e-05,0.002487222624120051,3.925148039166131e-05,0.00047560472204211796,0.0007878237093919307,0.00044213826635029513,6.647600649680007e-06,8.548263328094417e-05,0.00013929928607413488,0.002051791727667507,3.250063088292401e-05,0.00039231353802026444,0.0006501723706458713,0.001455068276385328,2.2417625524035515e-05,0.00027918225400134903,0.00045966112463172756
151,6.032128514056224e-07,0.0001631898099945412,2.4576934791750588e-06,3.178162769463674e-05,5.142384557447524e-05,0.001994727352755333,3.210300263738152e-05,0.0003803245188524088,0.0006332185257162258,0.00027824725635399177,4.2556367816341565e-06,5.375671801507707e-05,8.782880715785291e-05,0.0017160114655644482,2.770397890621143e-05,0.00032715216750083367,0.0005449336428335298,0.0009450295284310653,1.4825029010719135e-05,0.0001809214597630514,0.00029913720393381996
152,6.052208835341364e-07,9.697496595424112e-05,1.4799946248568024e-06,1.8930206085864076e-05,3.0603010052327865e-05,0.001551949237141868,2.5431861881880844e-05,0.00029510511834542866,0.0004936670922134045,0.0001656575821558024,2.5706870495760922e-06,3.201588797276326e-05,5.237384043269438e-05,0.0013837693719405332,2.2735022365740114e-05,0.000263097779856171,0.0004403002458418863,0.0005775557534619878,9.207075667303522e-06,0.00011037638724437615,0.00018314682263711131
153,6.072289156626506e-07,5.37742619228659e-05,8.282972459568014e-07,1.0549152611804965e-05,1.6987197964214623e-05,0.0011628517736158841,1.9361428566154695e-05,0.00022058707078152033,0.0003705687975833386,9.190839571453743e-05,1.4418971498181807e-06,1.7799498183350882e-05,2.9092805472504208e-05,0.0010686448881420186,1.783084654051457e-05,0.00020269487482409279,0.0003406307134972319,0.00032713013504424,5.284487368081744e-06,6.245238273292923e-05,0.00010389004640159597
154,6.092369477911647e-07,2.7216349306661654e-05,4.205810708141452e-07,5.389437855234628e-06,8.600694025378251e-06,0.0008299821107875601,1.3997352064691782e-05,0.00015713587892417848,0.00026488144548061405,4.646119402805851e-05,7.329790285272577e-07,9.042878234854266e-06,1.4716058395720393e-05,0.0007821141465298358,1.3212564955227169e-05,0.00014805838530831023,0.0002496537313436616,0.00016782734381209032,2.7356966233252815e-06,3.204432886668054e-05,5.335316581446277e-05
155,6.112449799196787e-07,1.2139592958675853e-05,1.8639715068841262e-07,2.446463553077872e-06,3.833549000798081e-06,0.0005545534764150598,9.426328945693771e-06,0.00010486214336908558,0.00017714171383644781,2.0648144088106148e-05,3.2476331109217587e-07,4.060786466037684e-06,6.537869122386853e-06,0.0005332933715291393,9.076887235549665e-06,0.00010083302149751937,0.00017037645060993567,7.516936551005606e-05,1.2280083189271193e-06,1.4385463860728257e-05,2.3902719852921594e-05
156,6.132530120481927e-07,4.491726888153843e-06,6.734539298740352e-08,9.37001924743247e-07,1.4147408631701667e-06,0.0003365472014339201,5.715347236316595e-06,6.364499297542377e-05,0.0001074923558631427,7.581858649990039e-06,1.1705751549670293e-07,1.5239315440525495e-06,2.395724331995762e-06,0.0003288125804379961,5.58938480122834e-06,6.217774904535127e-05,0.00010503362265822894,2.7559014090773532e-05,4.45660180622032e-07,5.309814654029205e-06,8.753283926397693e-06
157,6.152610441767067e-07,1.2242346321107562e-06,1.7270363889914227e-08,2.756214515417481e-07,3.8307302234449773e-07,0.00017482994807859872,2.911385017898889e-06,3.315790314285898e-05,5.57148339815165e-05,2.034673868060514e-06,2.9826572697273455e-08,4.30260543344522e-07,6.392883561677531e-07,0.00017280667140026157,2.8795501619202736e-06,3.277242916140122e-05,5.507411980122164e-05,7.268803857276646e-06,1.1329928768803884e-07,1.4261504063068867e-06,2.2992344388796333e-06
158,6.172690763052208e-07,1.8406934540825592e-07,2.196426946531992e-09,5.110676183442516e-08,5.661916984660161e-08,6.728189852169654e-05,1.0415340841698613e-06,1.2896052792476835e-05,2.126610074607774e-05,2.948963211219266e-07,3.7271873025838056e-09,7.255161424124579e-08,9.123112546211069e-08,6.700858960402551e-05,1.0376716761511393e-06,1.2843275624985121e-05,2.118054712079662e-05,9.956377571534615e-07,1.3840100570054349e-08,2.0761045628731054e-07,3.110582396999891e-07
159,6.192771084337349e-07,4.957777748505793e-09,2.6090280503026842e-11,3.2948597264317238e-09,1.4257796219219543e-09,1.0931895509755096e-05,1.1351317925232874e-07,2.204434350097893e-06,3.3182917960674873e-06,6.81230017361009e-09,4.0238930047371694e-11,3.675886437817648e-09,1.974897228702477e-09,1.0927598928855727e-05,1.1347877842447125e-07,2.2035539449596927e-06,3.3170152109991652e-06,1.716744895741162e-08,1.2734228384738122e-10,5.7916327896253314e-09,5.062922466109976e-09
160,6.21285140562249e-07,1.869595519183059e-10,2.7509687121971304e-11,6.722442490631677e-10,8.947284206711568e-11,2.095834327364903e-06,1.165304792160206e-07,3.060070427635572e-07,8.00171300129276e-07,5.327375107366516e-10,5.5700997751117994e-11,7.17081887414415e-10,2.3323431216576466e-10,2.0947888983699294e-06,1.1645442625283927e-07,3.0586580689180304e-07,7.997486777938225e-07,3.6843146417168573e-09,2.6675353092909525e-10,1.1541135078827677e-09,1.4834145973794444e-09
161,6.23293172690763e-07,5.845537626870031e-08,2.138480856000181e-09,1.900779696991832e-08,2.0738396644487217e-08,3.651497087492868e-05,1.0224514480158232e-06,6.329269194204699e-06,1.2439265877198034e-05,1.1701711609161178e-07,3.972458821326989e-09,2.896531091314212e-08,4.10268297530216e-08,3.63578051081222e-05,1.0176629289694686e-06,6.302423249278525e-06,1.2385049201698958e-05,5.506647328014787e-07,1.688507188392336e-08,1.0331332970976186e-07,1.900974074719934e-07
162,6.25301204819277e-07,5.440825458957891e-07,1.611500207614329e-08,1.2123456405208776e-07,1.8686505098404396e-07,0.00010949121721480551,2.787225919529067e-06,1.9334716525942462e-05,3.680373371195857e-05,1.0329031185112225e-06,2.9381019441543624e-08,2.0663824267576535e-07,3.526687652170798e-07,0.0001082073497578783,2.7529029875935963e-06,1.9109908476835375e-05,3.636920075070403e-05,4.502602615637651e-06,1.2091983024641268e-07,8.153742496993318e-07,1.5247938303273023e-06
163,6.273092369477911e-07,2.202611774270507e-06,6.05526562377753e-08,4.387393487672455e-07,7.483828020488523e-07,0.0002160169269627712,5.352527145360508e-06,3.833974734653778e-05,7.23431365590626e-05,4.08908133221785e-06,1.0940054565764985e-07,7.710309584914873e-07,1.3840218628324721e-06,0.0002111191634593982,5.226967864732732e-06,3.747581614227406e-05,7.069517189145394e-05,1.713957712120324e-05,4.4080763238971777e-07,3.076181990751546e-06,5.769360066579605e-06
164,6.293172690763051e-07,6.072609131283373e-06,1.618087090022874e-07,1.154171822294687e-06,2.054209558447487e-06,0.0003508971124874907,8.64755550107293e-06,6.23416687750172e-05,0.00011742740872252726,1.1126305328116795e-05,2.90543078067861e-07,2.0466565997217547e-06,3.7531463858610345e-06,0.000337896848025803,8.318776899839868e-06,6.0043559384818395e-05,0.00011306140088118226,4.5295103381832655e-05,1.148129851093425e-06,8.093427618581199e-06,1.5216332787863408e-05
165,6.313253012048192e-07,1.3404255557020567e-05,3.52852012355742e-07,2.48584403153595e-06,4.526619507405613e-06,0.0005088624696723734,1.2590960448381359e-05,9.033854800203683e-05,0.00017038344446749333,2.4330521610728466e-05,6.303774218590197e-07,4.415813723189647e-06,8.198279612914816e-06,0.00048100288496111883,1.188713454771054e-05,8.541406043888269e-05,0.00016102850280151287,9.646803544100713e-05,2.4408857009324613e-06,1.717913771891428e-05,3.23993338312689e-05
166,6.333333333333333e-07,2.558514644011247e-05,6.720666038970662e-07,4.673756087974682e-06,8.63754707536284e-06,0.0006846720017075369,1.7092836086764673e-05,0.00012134773672897352,0.00022952884978773823,4.609004300953468e-05,1.195063179972827e-06,8.291902769977316e-06,1.5531921018837905e-05,0.0006328674056044058,1.5776873941745143e-05,0.00011220201284883828,0.00021212037229787183,0.0001779833293199351,4.525597317175969e-06,3.1597330531663775e-05,5.981709606308755e-05
167,6.353413654618474e-07,4.4073551960574844e-05,1.162033366134166e-06,7.967253837089653e-06,1.4886976022552865e-05,0.0008732044211223259,2.2056748070968235e-05,0.0001544219735562676,0.0002932025227936888,7.886617296164787e-05,2.0568220337038417e-06,1.409571259357102e-05,2.659863865807562e-05,0.0007861665444987289,1.9825150660688265e-05,0.00013908546922901757,0.0002639168301472365,0.00029624692546785454,7.599416475419189e-06,5.243165269441817e-05,9.96845628597618e-05
168,6.373493975903614e-07,7.033925001554947e-05,1.8683123190594298e-06,1.2614298856701356e-05,2.3783500442729963e-05,0.0010695378616626331,2.7381752695690326e-05,0.00018866303697906536,0.0003597918366926136,0.00012507841587736248,3.2914088336139813e-06,2.223480780436941e-05,4.223706427970747e-05,0.0009340644426576853,2.3867667758642987e-05,0.00016484785409463278,0.00031413564090569185,0.0004561294174879846,1.1833307421180463e-05,8.04787168173026e-05,0.0001537231972771865
169,6.393574297188754e-07,0.00010581191989331009,2.838246123048058e-06,1.885230969978552e-05,3.582710308529458e-05,0.0012690177437386448,3.2964372433126526e-05,0.00022323298007004047,0.0004277562986056064,0.00018700497919919032,4.975639595064917e-06,3.308606799927491e-05,6.324640700005482e-05,0.0010704150694992207,2.7744633969809643e-05,0.00018841190858168215,0.0003607023824371968,0.00066050206857886,1.7357236447405112e-05,0.00011617073404679508,0.00022299914123390357
170,6.413654618473895e-07,0.00015183697749228872,4.119803223993537e-06,2.6900515434935977e-05,5.149415955605079e-05,0.0014673129063681838,3.870049603531148e-05,0.0002573630266334914,0.0004956476451749669,0.00026669888482161236,7.1850273149896475e-06,4.698136007442799e-05,9.035768829310322e-05,0.0011899219335798337,3.130628205730815e-05,0.00020886543123954388,0.00040180725335918705,0.0009099376524464286,2.4248119017214675e-05,0.00015952896990962747,0.00030781430175985056
171,6.433734939759035e-07,0.00020963864048194198,5.760476830796475e-06,3.695374786301989e-05,7.122464433612983e-05,0.0016604603441609839,4.448717536943522e-05,0.00029036024775344957,0.0005621264115270657,0.0003659196605064457,9.991569850680569e-06,6.419626420293497e-05,0.00012420978493611775,0.0012882554096318353,3.441780229063061e-05,0.00022547898002930195,0.00043594844561727623,0.00120257806044173,3.252107240588988e-05,0.00021014763726392364,0.000407651990153249
172,6.453815261044177e-07,0.0002802899332548155,7.806253624902e-06,4.917758697805144e-05,9.54114859763235e-05,0.0018448990709215632,5.02242953387476e-05,0.0003216121676965978,0.0006259750736474727,0.00048608027540463075,1.3461727125163972e-05,8.494172225454747e-05,0.00016533026170900453,0.001362128801621252,3.696357581642617e-05,0.00023771594320417803,0.00046196217734728264,0.0015341611273088302,4.2124308729087324e-05,0.00026720616193197697,0.0005211755700793898
173,6.473895582329317e-07,0.0003646892758752551,1.0300663805609612e-05,6.37047650196396e-05,0.00012439199409743505,0.00201749377418617,5.5816097459628274e-05,0.0003505894697844962,0.0006861079159837974,0.0006282087176084389,1.7654617827987454e-05,0.00010935843409231688,0.00021412088244353935,0.0014093353858776695,3.885062312582383e-05,0.0002452355725358001,0.00047903987234159843,0.0018981911086072196,5.293779160974541e-05,0.00032950638551777387,0.0006462758291911625
174,6.493975903614457e-07,0.0004635432476672594,1.3283921811819778e-05,8.063272760010096e-05,0.00015844125979852202,0.0021755490306840245,6.11725418342317e-05,0.0003768469869889511,0.0007415778168176545,0.0007929233857066502,2.2620458728253056e-05,0.0001375137920129474,0.00027084760677298885,0.0014287495461617963,4.001121292545224e-05,0.0002478897056721467,0.000486733287701712,0.0022862310082263125,6.477557999706134e-05,0.00039553025575162696,0.0007801605883761337
175,6.514056224899597e-07,0.0005773550738654473,1.6792164863919376e-05,0.00010002224567610497,0.00019776741359707857,0.0023168149251689913,6.621049630509297e-05,0.00040002316959894817,0.0007915801745602563,0.0009804212803865822,2.83992628515488e-05,0.00016940111632896782,0.0003356348108821444,0.0014202957448988351,4.040460562444021e-05,0.0002457139912580956,0.00048494863474751255,0.002688290680978343,7.739160342760227e-05,0.00046351292060822384,0.0009194784725605023
176,6.534136546184739e-07,0.000706418352186216,2.0856794367642823e-05,0.00012189696938771738,0.00024250861095217996,0.0024394849584785908,7.08547454411376e-05,0.0004198382243559361,0.0008354542196782879,0.0011904778357160364,3.5019806217934106e-05,0.00020494093542349238,0.0004084634138098738,0.0013848894984772647,4.001793262986746e-05,0.00023891447763048387,0.0004739309161593648,0.003093282349597204,9.048846099445698e-05,0.0005315258830213174,0.0010604678090666536
177,6.554216867469879e-07,0.0008508155145891889,2.5503923237819466e-05,0.00014624381383495435,0.0002927316046001264,0.0025421871493016292,7.50388156323901e-05,0.0004360911169433811,0.0008726819705683172,0.00142245712191529,4.249886669585043e-05,0.00024398404119095336,0.0004891725463480504,0.0013243547685576112,3.8866237118263166e-05,0.00022785044037363977,0.00045423982193772285,0.003489514760912195,0.00010372871609383913,0.0005975649561400707,0.0011991212699159852
178,6.57429718875502e-07,0.0010104205071973633,3.0753930354328945e-05,0.00017301406753480268,0.0003484317551945545,0.002623969232119431,7.870561592354311e-05,0.0004486556235735018,0.0009028850984897208,0.001675331080711609,5.084073288134556e-05,0.0002863160451724019,0.0005774643670496696,0.0012413222745708754,3.699172347977162e-05,0.0002130143123663552,0.0004267185956736501,0.0038651984261356925,0.00011674807324861654,0.0006596381309893627,0.0013313570700784962
179,6.59437751004016e-07,0.0011849051676173998,3.662112166873363e-05,0.0002021251164361724,0.00040953432690470873,0.0026842788350439437,8.180789726200363e-05,0.00045747560849722905,0.0009258199677234897,0.0019477064187096182,6.0036975824385996e-05,0.00033166316138200693,0.0006729116088332978,0.0011391132017676325,3.446228091395107e-05,0.00019500954803758117,0.00039245730818662674,0.004208936924516265,0.00012916977264512374,0.0007158490611396371,0.0014531881825798497
180,6.6144578313253e-07,0.0013737487829880808,4.3113495949709074e-05,0.0002334626797964466,0.0004758969124808025,0.0027229394893619916,8.430853555420075e-05,0.00046255969332368994,0.0009413711134595099,0.0022378577809620535,7.006647194071392e-05,0.00037969894818126244,0.0007749674294686055,0.0010216126480124754,3.136936151494709e-05,0.00017452720637132916,0.0003527519645636937,0.004510182734128783,0.0001406195214308852,0.0007644726086405273,0.0015608820251102604
181,6.634538152610441e-07,0.0015762503231887051,5.023261179504982e-05,0.00026688345877261645,0.0005473128326196438,0.002740123280679068,8.618064630038641e-05,0.0004639754717302837,0.0009495434124488781,0.00254376585291822,8.089566159561541e-05,0.0004300517528931199,0.0008829771389769257,0.0008931369412040904,2.7825304562611976e-05,0.00015232197883257892,0.00030906082902186873,0.004759640120846632,0.00015074029581486383,0.0008040197100220418,0.001651104298480315
182,6.654618473895582e-07,0.0017915428609285129,5.7973551350941365e-05,0.0003022181040806345,0.0006235153570140558,0.002736320902373176,8.740754060834508e-05,0.00046184341002014113,0.0009504531910081788,0.0028631590905559344,9.247902463638325e-05,0.00048231261839727445,0.000996191385646134,0.0007582986845508285,2.396020667743336e-05,0.00012918832204558442,0.0002629592850153592,0.004949601929107302,0.00015920639093319598,0.0008332896469070599,0.0017210420081940903
183,6.674698795180722e-07,0.0020186097130455286,6.632497516630358e-05,0.0003392744153515276,0.0007041825989881128,0.002712309817937909,8.798253407116534e-05,0.00045633056048894575,0.0009443185022398256,0.0031935578518265473,0.00010475975158185379,0.0005360434298992858,0.0011137803987797026,0.0006218730627246518,1.991844213547497e-05,0.00010593728322275868,0.00021609446009527233,0.0050742113922229255,0.000165736161793547,0.0008514085915568729,0.0017685020837030529
184,6.694779116465863e-07,0.0022563018643965574,7.526926176861381e-05,0.0003778406916959811,0.0007889429418403756,0.002669121181626047,8.790862134156546e-05,0.0004476442010496457,0.0009314487899424154,0.003532319793455757,0.00011767058723454855,0.0005907851016071148,0.0012348489092337252,0.0004886685795249859,1.585493917980401e-05,8.337453092101741e-05,0.00017014074008091603,0.005129644098760094,0.00017010298334808606,0.0008578540069341171,0.0017919833512111249
185,6.714859437751004e-07,0.002503356266339617,8.478272487279933e-05,0.0004176891603053034,0.0008773808626656428,0.0026080061081538365,8.719803025601125e-05,0.00043602550130917775,0.0009122341411354761,0.0038766855014815693,0.0001311348221378955,0.0006460656263601568,0.0013584513969610405,0.00036340500669410986,1.1931316873510151e-05,6.228002618360713e-05,0.00012675717855442967,0.005114208867383591,0.00017214405559137536,0.000852465091553031,0.0017907208609399654
186,6.734939759036144e-07,0.0027584146351340814,9.483590062093708e-05,0.00045857941751035683,0.0009690430282316373,0.002530401823299002,8.587167007516914e-05,0.00042174330248451295,0.000887134312832113,0.004223823437608738,0.0001450674065250094,0.0007014078355710058,0.0014836073469052678,0.0002506009123781528,8.311983225832033e-06,4.3389690732482503e-05,8.754767868946916e-05,0.005028369411965342,0.00017176678527587805,0.0008354399622809602,0.0017647026833797588
187,6.755020080321284e-07,0.003020042410792428,0.0001053938968868896,0.0005002618244362972,0.001063444547183008,0.0024378981689769787,8.395848883022467e-05,0.0004050880863372988,0.0008566677020021368,0.004570873402678315,0.00015937616115164154,0.0007563367414413698,0.0016093162294383196,0.00015447271423359098,5.1602893279905325e-06,2.7379350703795302e-05,5.402468795407002e-05,0.004874691290994594,0.0001689525843715455,0.0008073206642779596,0.0017146602524913891
188,6.775100401606425e-07,0.003286747573215229,0.00011641679646016269,0.0005424808070892703,0.0011600752731779909,0.002332204879510916,8.14947549206596e-05,0.00038636619677737594,0.0008214004108504303,0.004914987839745726,0.00017396305963091684,0.0008103863576616914,0.0017345719579667748,7.8846773894215e-05,2.63482641832703e-06,1.4851157504676977e-05,2.7577005199554973e-05,0.004657720738612265,0.00016375803218631526,0.0007689673942961396,0.0016420341410315154
189,6.795180722891565e-07,0.003556999049125816,0.00012786010583268554,0.0005849780182690204,0.0012584060642912862,0.0022151199908266956,7.852327802470242e-05,0.0003658943669932479,0.0007819355428092567,0.005253370419316736,0.00018872555753660298,0.0008631059181543224,0.0018583766133001992,2.7085623956002465e-05,8.859435246826035e-07,6.322612767381672e-06,9.442156953841807e-06,0.004383803601854694,0.00015631344909264447,0.0007215235334018665,0.0015489178068078873
190,6.815261044176707e-07,0.003829244479724534,0.00013967524134246405,0.000627495326003633,0.0013578949149209696,0.0020884996915942994,7.509258408016233e-05,0.0003439945949333848,0.000738902848181439,0.00558331146551349,0.00020355794456369304,0.0009140654354174125,0.001979753260965147,2.0290033546561037e-06,5.255296840588991e-08,2.2182531595859063e-06,6.836582536082188e-07,0.004060853804786494,0.0001468190217090799,0.0006663732208322047,0.0014379823564690277
191,6.835341365461847e-07,0.004101927154545579,0.0001518100445648373,0.0006697776001613433,0.001457992887318413,0.001954229875132564,7.125605860117716e-05,0.0003209894006863973,0.000692948822312227,0.00590221989214021,0.0002183526973738437,0.0009628605603244556,0.00209775772308494,5.94997948161344e-06,2.5927991238423683e-07,2.8639840658664877e-06,2.173335903290806e-06,0.0036980815719039662,0.0001355386995131909,0.0006050932743762436,0.0013123857452211737
