,wavelength,R_LL,R_RR,R_pp,R_sp
72,3.9022556390977444e-07,0.02559631085249714,8.712164332485749e-05,0.006501306632553246,0.0059620408579209565
73,3.9147869674185463e-07,0.026352459657100966,5.6661011908003865e-05,0.006591968466637535,0.006226977230792903
74,3.927318295739348e-07,0.025803080119909772,3.077404368748187e-05,0.006358629846539626,0.006184723060889366
75,3.93984962406015e-07,0.023977360268778225,1.1885032708784451e-05,0.005818495193307453,0.005833002992260487
76,3.952380952380952e-07,0.021026777528552736,1.643485327082153e-06,0.005018057067052459,0.00519924808571678
77,3.964912280701754e-07,0.017219252179596266,8.013839643292405e-07,0.0040308062317124405,0.004340034634430712
78,3.9774436090225563e-07,0.012924478550674136,9.184558679226752e-06,0.0029529612517707137,0.0033382639896766286
79,3.989974937343358e-07,0.008589336489984625,2.5754129431338552e-05,0.0018969788006387945,0.0022977833549082094
80,4.00250626566416e-07,0.004702887476417861,4.874567109833312e-05,0.000982734640890004,0.0013353057641409796
81,4.0150375939849625e-07,0.0017520263896742374,7.586742800937314e-05,0.00032664001831396737,0.0005698697736868486
82,4.0275689223057644e-07,0.0001712092114508703,0.00010453496903600251,2.953173640883453e-05,0.00011064550771197786
83,4.0401002506265663e-07,0.0002921799748928403,0.0001321182408930083,0.00016478596894777575,4.4499277366740526e-05
84,4.052631578947368e-07,0.0023013064120959463,0.00015617789558253193,0.0007685103724088814,0.000425147952454521
85,4.06516290726817e-07,0.006212053801237828,0.00017467068095154158,0.0018336288739730939,0.0012657418696083358
86,4.077694235588972e-07,0.011857861639466711,0.00018610810004076076,0.003309087885196354,0.002536206798016604
87,4.0902255639097744e-07,0.01890670638923991,0.00018965791092374738,0.005104405682401818,0.004165752986237836
88,4.1027568922305763e-07,0.02689420234666608,0.0001851837944587723,0.0070986815165940045,0.006049913606405312
89,4.115288220551378e-07,0.03526871492285362,0.00017322414035979923,0.009152355836176936,0.0080606582487268
90,4.12781954887218e-07,0.04344066397864037,0.0001549159380849796,0.011119721223817101,0.01005778654807926
91,4.1403508771929825e-07,0.050829110758383325,0.00013187384745604082,0.012860450255187667,0.011899982966594601
92,4.1528822055137844e-07,0.056901173701520986,0.00010603741697740093,0.014249053628702423,0.013454456431670557
93,4.165413533834586e-07,0.06120277424933755,7.950099178557472e-05,0.015181945477325641,0.014604761144583952
94,4.177944862155388e-07,0.06338177088579917,5.4341106832820185e-05,0.015582444752200414,0.01525698643610475
95,4.19047619047619e-07,0.06320618375210509,3.245520202431353e-05,0.015404454427719988,0.015344891006671796
96,4.203007518796992e-07,0.06058080771164727,1.542351896771537e-05,0.014635703046654024,0.014834704684635774
97,4.2155388471177943e-07,0.05556513294955709,4.403298353519307e-06,0.013301327857208788,0.01373024250294812
98,4.228070175438596e-07,0.04839423766930617,6.118052211197256e-08,0.011468253632467158,0.012078690918546141
99,4.2406015037593987e-07,0.03950220745197381,2.5463148701356502e-06,0.009250284780161344,0.00997693544751221
100,4.2531328320802005e-07,0.029544642142593384,1.1503386794669727e-05,0.006813077184934653,0.007577592282983523
101,4.2656641604010024e-07,0.019413043327653066,2.6121820610906646e-05,0.004377221304387992,0.005093005694645225
102,4.2781954887218043e-07,0.010229918615674625,4.521501246592457e-05,0.0022166974130723776,0.0027945144068151706
103,4.290726817042606e-07,0.003310742756957085,6.732173068778732e-05,0.0006493168634280654,0.0010036196075004478
104,4.303258145363408e-07,7.992914881674427e-05,9.082086990048892e-05,1.604008778618987e-05,7.189666658095767e-05
105,4.31578947368421e-07,0.0019354759084110498,0.00011405056567307118,0.0006479373611480255,0.0003482657942169459
106,4.3283208020050124e-07,0.01007217905727518,0.00013542319622346396,0.002823311120077403,0.002135892254587085
107,4.3408521303258143e-07,0.02529323755029673,0.00015352886848775583,0.006722363584695374,0.005645827125112184
108,4.353383458646616e-07,0.047856196160820805,0.00016722140976901972,0.01239066714625547,0.010958486556662983
109,4.3659147869674186e-07,0.07740050063599307,0.00017568247237706932,0.019722900582152383,0.018004529885134304
110,4.3784461152882205e-07,0.11298455277082403,0.0001784609862674659,0.028473451791783042,0.026572143101899346
111,4.3909774436090224e-07,0.15322591586654233,0.00017548683102877225,0.03829205758695321,0.03633950784106896
112,4.4035087719298243e-07,0.19650544046494403,0.00016705924577837863,0.04877465439550168,0.04692321959229816
113,4.416040100250626e-07,0.2411806214718699,0.0001538121070562081,0.05951595853072345,0.057929528859220106
114,4.428571428571428e-07,0.28576053137355495,0.00013665965227730825,0.07015215646656683,0.06899681927290441
115,4.44110275689223e-07,0.329016527927753,0.00011672734768980531,0.08038752623269078,0.07982292053980937
116,4.4536340852130324e-07,0.37002665651480043,9.527327931365466e-05,0.0900046396281328,0.0901765709236511
117,4.4661654135338343e-07,0.40816776799086224,7.36056562796767e-05,0.09886170627897657,0.09989627649505742
118,4.4786967418546367e-07,0.44307530798815875,5.300180768269137e-05,0.10688202398235364,0.10888130920284315
119,4.4912280701754386e-07,0.4745890477850094,3.4633512427906895e-05,0.1140400433624016,0.11707922931238196
120,4.5037593984962405e-07,0.5026977906469381,1.9502716857566845e-05,0.1203472456693446,0.1244730826062491
121,4.5162907268170424e-07,0.5274904790695216,8.390748437821675e-06,0.12583964795729652,0.13107007882456764
122,4.528822055137844e-07,0.5491167491181309,1.823097119158185e-06,0.13056767646251619,0.13689249911752124
123,4.541353383458646e-07,0.567757201640155,5.077415434468858e-08,0.13458847258265158,0.14197090384393307
124,4.553884711779448e-07,0.5836022295358549,3.0482308676879213e-06,0.13796034963871742,0.1463393602829097
125,4.5664160401002505e-07,0.5968377167730886,1.0526880481441094e-05,0.14073899321224115,0.15003227891913484
126,4.5789473684210523e-07,0.6076359157442207,2.1962459348715587e-05,0.14297499655592774,0.15308244266113816
127,4.591478696741855e-07,0.616150039467741,3.6633823614375214e-05,0.14471237809244056,0.15551986889725586
128,4.6040100250626567e-07,0.6225114097798349,5.367032478307373e-05,0.14598780058145694,0.15737121946184518
129,4.6165413533834585e-07,0.6268282980605856,7.210465141333834e-05,0.14683028109602383,0.15865954749943023
130,4.6290726817042604e-07,0.6291858466876318,9.092796039287079e-05,0.1472612395037708,0.15940423403226475
131,4.6416040100250623e-07,0.629646659593103,0.0001091442354652959,0.1472947791536339,0.15962101850299665
132,4.654135338345864e-07,0.6282518038348728,0.00012582107961237146,0.1469381283468591,0.1593220675655698
133,4.666666666666666e-07,0.6250220803422912,0.00014013454209316762,0.1461921973644149,0.15851605701884783
134,4.6791979949874685e-07,0.6199595108485745,0.00015140606713898703,0.1450522258276655,0.1572082653101057
135,4.6917293233082704e-07,0.6130490581121,0.00015913019494713507,0.14350851111558247,0.15540069553062374
136,4.7042606516290723e-07,0.604260654557814,0.00016299221289550408,0.1415472220625929,0.15309225791125095
137,4.7167919799498747e-07,0.5935516649494144,0.0001628755145665008,0.13915131426618285,0.15027905763132823
138,4.7293233082706766e-07,0.5808699537479328,0.0001588589488065484,0.13630157449402278,0.14695484384064603
139,4.7418546365914785e-07,0.5661577667740835,0.00015120490805471838,0.1329778316790433,0.14311168504816235
140,4.7543859649122804e-07,0.5493566656550931,0.00014033929718226647,0.12916037981444153,0.13874094249503438
